date,equity_dm,rf,cash,futures,duration,n_ccy,scv_dm,rec9060,w_equity,w_bond,lev15,acwi,ntsg,equity_dm_exc
1992-07-01,0.0091,0.0001,0.0008447382403011381,0.0014557816005306143,5.431329953229636,2.0,0.003,0.00906208471346659,0.8881658111689499,0.6079379521802677,0.013856033741321605,,,0.009000000000000001
1992-07-02,0.0068,0.0001,0.00043839871097625937,0.009911809593802248,5.438656961334848,2.0,0.0048,0.012106833833974928,0.8835088439207035,0.6006657912557809,0.010297431765977638,,,0.006699999999999999
1992-07-03,0.0003,0.0001,-0.00021483109166276062,0.00033939019428168743,5.479915137706819,2.0,-0.0003,0.00043648626671899393,0.8833883097085119,0.600403723276084,0.0004013574110628415,,,0.00019999999999999998
1992-07-06,-0.0004999999999999,0.0001,0.0004852341582708875,0.0020699945991546798,5.480935052399868,2.0,-0.0005,0.0008355114698157529,0.8822095193814338,0.5999024978583523,-0.0008942507939082578,,,-0.0005999999999999001
1992-07-07,-0.0042,0.0001,0.00047334278688534337,0.002131010521256039,5.487269512873501,2.0,0.0001,-0.002378505892810079,0.880598748713047,0.6013327713986637,-0.006427105767912611,,,-0.0043
1992-07-08,-0.0023,0.0001,-0.0002726199390286043,-0.0008783312119486939,5.495007057100991,2.0,-0.0038,-0.0025934757560097665,0.8808578550826546,0.6028963685137906,-0.0035531084096678267,,,-0.0024
1992-07-09,0.0011,0.0001,-0.0009547097278322435,0.0001100363124876093,5.489849640489934,2.0,-0.0039,0.0009141338919169684,0.8810214271771579,0.6023457438546811,0.0016108763247635327,,,0.001
1992-07-10,0.0051,0.0001,0.0008521165950141234,-0.00031773509653374094,5.489893208053783,2.0,0.0052,0.004395776679948282,0.8816391476503905,0.5997095545799166,0.007712675159100346,,,0.005
1992-07-13,0.0059,0.0001,0.0007331310050630611,-0.0010583794863227192,5.486080177131931,2.0,0.0055,0.00463142963620089,0.8827524129348335,0.5969448465265361,0.008811123447995062,,,0.0058
1992-07-14,-0.0006,0.0001,-0.0008628681675467051,0.001025188271671197,5.478838979288495,2.0,-0.0023,-2.62369237787885e-05,0.8822459089057386,0.596960508933908,-0.0009599144339285104,,,-0.0007
1992-07-15,0.0024,0.0001,0.0009695372174433869,0.0037074877174208907,5.480112342304572,2.0,0.0038,0.004437350770378323,0.8804564051793053,0.5943232880338969,0.0035857378986332566,,,0.0023
1992-07-16,-0.0007999999999999,0.0001,1.7176556333493182e-05,0.0010035070833892073,5.495975200977479,2.0,-0.0017,-0.00011330062436087918,0.8798517278052673,0.5943906328637146,-0.0012631524945806438,,,-0.0008999999999999
1992-07-17,-0.0062,0.0001,0.000932268114451343,-0.001365585892817862,5.501418762599376,2.0,-0.0023,-0.006162113504180056,0.8798181866218805,0.5980760453392261,-0.009439139762105198,,,-0.0063
1992-07-20,-0.0219,0.0001,-0.000760103565602957,0.0002779249816851049,5.493270262427831,2.0,-0.0187,-0.019214914488615453,0.8774095171789523,0.6097931689360746,-0.03341526388422211,,,-0.022
1992-07-21,0.0,0.0001,-0.00010355996391151978,0.00014706620179623551,5.494196113698126,2.0,-0.0024,6.958666951151216e-05,0.8773484654212427,0.6097507384129562,-5.395324863788353e-05,,,-0.0001
1992-07-22,-0.0139,0.0001,-0.0009949872993302254,0.0027482495064137416,5.495137999627649,2.0,-0.0088,-0.01064875176544855,0.8744652855047294,0.6163137101216847,-0.021419121660220086,,,-0.013999999999999999
1992-07-23,0.0061,0.0001,0.00045332358062589274,0.006327072302990946,5.507294574948156,2.0,0.0001,0.009283141507795412,0.8717073411450742,0.6106450061188546,0.009392874228501658,,,0.006
1992-07-24,-0.0124,0.0001,-0.0008224238606235847,-0.0012718176362046002,5.535954636838185,2.0,-0.0089,-0.011698621838829193,0.8710887074918976,0.6178732718707912,-0.019199820994811434,,,-0.012499999999999999
1992-07-27,0.0014,0.0001,0.0006111927010211212,0.0013228855252094569,5.53060614344143,2.0,0.0032,0.0020934507075822673,0.8704859123332719,0.6165824868274594,0.0020205375231867606,,,0.0013
1992-07-28,0.0082999999999999,0.0001,0.0004491851402218507,0.0028370114400463197,5.537878114110413,2.0,0.0015,0.00902499636912224,0.8698604579311662,0.6110676039207861,0.012840921060591315,,,0.0081999999999999
1992-07-29,0.0018,0.0001,-0.0003433592267550986,0.0012332235879910385,5.553578056332798,2.0,-0.0034999999999999,0.0022672331083222197,0.8694549497072713,0.6096853052111538,0.0027300413681641267,,,0.0017
1992-07-30,0.0056,0.0001,0.0003061001546132745,-0.0045792314998673676,5.5592858210702705,2.0,0.0009,0.0021096045034074695,0.872483302721064,0.6084018179960281,0.008601725208352118,,,0.0055
1992-07-31,0.0057,0.0001,0.00028829928722653346,-0.0023447398496506057,5.539447099844984,2.0,0.005,0.0035759500437673175,0.8743298975113016,0.6062339556557677,0.008730184316589895,,,0.0056
1992-08-03,-0.0001999999999999,0.0001,0.00040652289179597385,0.0005374661300111881,5.531079505340489,2.0,-0.0001,0.0001798557472856288,0.8739978379975204,0.6061249406016274,-0.0004710018889608758,,,-0.0002999999999999
1992-08-04,-0.0022,0.0001,7.075406097915997e-05,0.003980027489882747,5.531360246327433,2.0,-0.0022,0.0004911128990465752,0.8716469656856629,0.6058274109455161,-0.003435007398127743,,,-0.0023
1992-08-05,-0.0026,0.0001,-0.00016439355622535802,0.0009600185717241637,5.547345113727923,2.0,-0.0040999999999999,-0.0017131615989764981,0.8708726291206894,0.6068670723094799,-0.0040534191613974535,,,-0.0026999999999999997
1992-08-06,-0.0036,0.0001,-0.00023543600025992275,-8.902718045678581e-05,5.550802598010952,2.0,-0.004,-0.003226943805192173,0.8705466929136831,0.6088317381151951,-0.0056012127795640465,,,-0.0036999999999999997
1992-08-07,-0.0056999999999999,0.0001,0.0006911961926375125,0.004343544053756288,5.548671730295271,2.0,-0.0023,-0.0022355318188578277,0.8675239541672374,0.6101958503543974,-0.00885448144697798,,,-0.0057999999999999
1992-08-10,-0.0101,0.0001,-8.412486731556191e-05,0.002985493533015837,5.566973344643033,2.0,-0.0084,-0.006973438218622285,0.8647925395768127,0.6144808949115871,-0.0158016778168798,,,-0.010199999999999999
1992-08-11,-0.0079,0.0001,-1.4561030634439455e-05,0.0008024112210254349,5.578968086628058,2.0,-0.008,-0.006348113813443579,0.8634419060047708,0.6184066104577588,-0.012361589492932423,,,-0.008
1992-08-12,-0.0042,0.0001,0.0004243395431497985,-0.00019638090411246476,5.584354418531454,2.0,-0.0054,-0.0036973222200081812,0.8630062622288959,0.6207015440686372,-0.006627067177732204,,,-0.0043
1992-08-13,0.0026999999999999,0.0001,0.00042642695568999767,-0.001875939071278954,5.58537445080758,2.0,-0.0023,0.0012167301369128136,0.8642847778008885,0.6199472355838066,0.004179499936999953,,,0.0025999999999999
1992-08-14,0.0039,0.0001,0.0004163411887140024,0.0018715875833648034,5.574130642588287,2.0,-0.0011,0.004580068823614836,0.8636996844366578,0.6171207799392022,0.006051687628964242,,,0.0038
1992-08-17,0.0052,0.0001,0.0007815978403525718,-0.0005936495074044388,5.581850719063299,2.0,0.003,0.004209131260834997,0.8645519103233718,0.6145341251422162,0.007961992722596456,,,0.0050999999999999995
1992-08-18,-0.0075,0.0001,-0.00013566063700312647,0.004502947482345661,5.575910035694479,2.0,-0.0026,-0.0037426690392190487,0.8612912992754936,0.6168427634550657,-0.011748900888349567,,,-0.0076
1992-08-19,-0.0004,0.0001,0.0001728262009798091,0.0004250715756534947,5.595018338933988,2.0,-0.0034,-6.573852523406032e-05,0.8610033838484592,0.616883316454531,-0.0006819500298952397,,,-0.0005
1992-08-20,0.0087999999999999,0.0001,0.00016097401488195055,0.0006665142644279532,5.59693017535353,2.0,0.0016,0.008002909636090516,0.8616842325781584,0.6119856505942411,0.01371780318217053,,,0.0086999999999999
1992-08-21,0.0185,0.0001,0.0004149474678931811,-0.004239669947397762,5.599500367192868,2.0,0.0085,0.013396438496424912,0.8660237568852975,0.6038956003262094,0.02876859259876885,,,0.0184
1992-08-24,0.007,0.0001,0.0020751293539902245,-0.006714166645240158,5.581224316720988,2.0,0.0072,0.0022632861353315548,0.87011660034581,0.6025318982348395,0.010639985326528878,,,0.0069
1992-08-25,-0.0068,0.0001,-0.00016521685717273108,-0.0016447513575765047,5.549609133969825,2.0,-0.0017,-0.006936612969728917,0.8702362998678507,0.6067406231103682,-0.010506142979401223,,,-0.0069
1992-08-26,0.0015,0.0001,3.585378892808757e-05,0.0026238608771753363,5.541211106458379,2.0,-0.0008,0.0028945912264923823,0.8690261787650071,0.6049894260256736,0.002260104549848263,,,0.0014
1992-08-27,0.0154,0.0001,-7.316897111960517e-05,0.001946094019197663,5.552639515331412,2.0,0.0085,0.014543281340677172,0.869760017287701,0.5963170198379364,0.023686541921919213,,,0.015300000000000001
1992-08-28,0.0127999999999999,0.0001,0.0012434162993546541,0.0010828221379185234,5.560724371270675,2.0,0.0118,0.011933090421090142,0.8705051290915118,0.5892850283113029,0.01951913980293729,,,0.0126999999999999
1992-08-31,0.0021,0.0001,0.0006152487231202275,0.00010305351315436974,5.5630857861753,2.0,0.0069,0.0019462247530264154,0.8706387312129737,0.5881403749553107,0.0030353383810679535,,,0.002
1992-09-01,0.0001,0.0001,0.00022573702490960156,0.0028975452944313956,5.56251107698658,2.0,0.0021,0.001843689925800751,0.8984335670833672,0.5988958218067307,9.71404109588736e-05,,,0.0
1992-09-02,-0.002,0.0001,0.0002093096347421109,0.0010697594672068014,5.575597973161965,2.0,-0.0019,-0.0011423226908154893,0.8976621197572848,0.5995807364869956,-0.0030512019394378642,,,-0.0021
1992-09-03,0.0084,0.0001,-0.000919286278326756,0.00019627814514859684,5.580046585607323,2.0,-0.0039,0.007556515378807083,0.89841360533798,0.5950839752761398,0.012564474378290669,,,0.0083
1992-09-04,0.0073,0.0001,0.0008010929712231695,0.008236889309040131,5.580333439849217,2.0,0.0042,0.011533957664324523,0.8946531332932872,0.5882985645387668,0.010866597158037727,,,0.0072
1992-09-07,-0.003,0.0001,0.0002698955946367693,0.0009511007299829725,5.615017094626599,2.0,-0.0006,-0.002118140817414238,0.8938625005409592,0.5895473087572423,-0.004605837916477951,,,-0.0031
1992-09-08,-0.0045,0.0001,0.0005926374522707719,0.0041859641018216235,5.617902893775831,2.0,-0.0005,-0.0014990425504848304,0.8911760300775834,0.5904323920360889,-0.006761787701960897,,,-0.0046
1992-09-09,-0.0010999999999999,0.0001,-0.000792442197851207,-0.001225644583474712,5.6383593388267546,2.0,-0.0065,-0.0017975746199646592,0.8917988113539026,0.5914956496036359,-0.0016927256001429969,,,-0.0011999999999999001
1992-09-10,0.0049,0.0001,0.0002658521612371749,0.0002005659857752591,5.632558357001496,2.0,0.0044,0.0045097829282496615,0.8921452441380039,0.5888401085346975,0.007287852698915964,,,0.0048
1992-09-11,-0.0159,0.0001,-0.001708102960527082,-0.0031675051669834736,5.633196051332544,2.0,-0.0116999999999999,-0.01624176766542207,0.892455184514902,0.5985618103924867,-0.023789081211978758,,,-0.016
1992-09-14,0.009,0.0001,-0.0003853328271775209,0.0029872880496411053,5.617368217833224,2.0,-0.0012,0.009756323867677885,0.8917867211035553,0.5927784716413663,0.013408880839656412,,,0.0089
1992-09-15,-0.0092,0.0001,-0.0003976077654795828,-0.004051399910643083,5.62977550526825,2.0,-0.0043,-0.010656365407711199,0.8930994776486627,0.5991633755097155,-0.013837630155860703,,,-0.0093
1992-09-16,-0.0174,0.0001,-0.0015067529586448897,-0.0009338128325242483,5.610375362337506,2.0,-0.0176,-0.016267787015298962,0.8920715771571708,0.6090716229489109,-0.026250800294872256,,,-0.017499999999999998
1992-09-17,0.0098,0.0001,-0.00021630572316674325,0.0001577170452480401,5.605330740937512,2.0,0.0051,0.008807554430054543,0.8929491801062526,0.6037540264981638,0.014822479299464897,,,0.0097
1992-09-18,0.0021,0.0001,-0.0009965281791782426,9.258970868354737e-05,5.606297386739219,2.0,-0.0005,0.0018170047730741157,0.8932014221371358,0.6026589922327408,0.0031252172272433487,,,0.002
1992-09-21,0.0003,0.0001,0.0002929291125760821,-0.001288535250601108,5.606467340714974,2.0,0.0039,-0.0004994837049340228,0.8939158789789087,0.6029601610078886,0.00031208567101770335,,,0.00019999999999999998
1992-09-22,0.0019,0.0001,0.001593829188177399,-0.0035870486782684347,5.600383107743303,2.0,0.001,-0.00030272238570738796,0.8958855237520396,0.603142745818825,0.002821698559886121,,,0.0018
1992-09-23,0.0019,0.0001,0.0007690060956417799,-0.0012035270292154122,5.581240238320746,2.0,0.0009,0.0010489434905807116,0.8966471740306213,0.602510746093705,0.002820040252855094,,,0.0018
1992-09-24,0.0038,0.0001,-0.0002512995110039387,0.003623125456458327,5.573622784107664,2.0,0.0018,0.0055568203481071166,0.8950806310282435,0.599181203788291,0.005681836913324467,,,0.0037
1992-09-25,-0.0048,0.0001,0.0003265229641818396,0.005059448271784539,5.5900954387847435,2.0,0.0003,-0.0012379902967758483,0.8918883931758667,0.5999239037599498,-0.007271618574189231,,,-0.0049
1992-09-28,-0.0012,0.0001,0.001197759515498697,0.0020372385584956154,5.610734707996806,2.0,0.0027,0.0002592157170071552,0.8905872728855572,0.5997684343552001,-0.0019580631771621837,,,-0.0013
1992-09-29,0.0031999999999999,0.0001,0.0008546169816384318,-0.0008038989350765574,5.618750884299273,2.0,0.0024,0.002453816575514578,0.8912501876753427,0.5983003151248113,0.0047781454143738245,,,0.0030999999999999
1992-09-30,-0.0045999999999999,0.0001,0.00014059996434259912,-0.00038981951748450893,5.615448677357555,2.0,0.0006,-0.004325055104922981,0.8910040785504781,0.6008992374392421,-0.006984037395836307,,,-0.0046999999999999004
1992-10-01,-0.0056999999999999,0.0001,-0.0008929863270891488,0.006770661620336437,5.613210027588976,2.0,-0.0064,-0.0011149587779739623,0.8869142281066781,0.601569963150222,-0.008680309391385421,,,-0.0057999999999999
1992-10-02,-0.0046999999999999,0.0001,-0.00012083841354502476,-0.0014741400410551349,5.643949166873049,2.0,-0.0013,-0.005076320111402133,0.8872496947036362,0.6046393058184926,-0.007178522899857431,,,-0.0047999999999999
1992-10-05,-0.0172,0.0001,-6.022748240452162e-05,0.0013600507217391487,5.63670931079152,2.0,-0.0143,-0.014467016508984187,0.8847892607976654,0.6135150380017743,-0.02628141821708374,,,-0.0173
1992-10-06,0.0019,0.0001,0.00017107147242215523,-0.003130960735453388,5.640377710401819,2.0,-0.0028,-0.0002274782605495851,0.8866720590108427,0.6136546310898329,0.0028615271184098123,,,0.0018
1992-10-07,-0.0028,0.0001,0.00013493435913247738,-0.007415687787644353,5.624735004026228,2.0,-0.0027,-0.007025406431594772,0.8904451160911815,0.6179963063149195,-0.004339838665006979,,,-0.0029
1992-10-08,-0.0021,0.0001,-0.001146956660725158,0.002326548831688974,5.590646793575135,2.0,-0.0059,-0.0005651839973104256,0.8890776738209997,0.6183457854576645,-0.0032720307348567124,,,-0.0021999999999999997
1992-10-09,-0.0046999999999999,0.0001,-0.0003811229020544961,-0.0055891159931381485,5.600745645782485,2.0,0.0,-0.007684286896508796,0.8917514829897212,0.623134126863489,-0.00726979069341005,,,-0.0047999999999999
1992-10-12,0.011,0.0001,0.0002600819622631141,0.0001170289761151674,5.575886061548664,2.0,0.0051,0.00988793283943612,0.8927334607987131,0.6170329465284959,0.01679484994049174,,,0.0109
1992-10-13,0.0058,0.0001,0.0007787196385197391,0.0005508762339017817,5.575064168828703,2.0,0.0017,0.005593854724541991,0.89291646985781,0.6136005541695728,0.00883386362206151,,,0.005699999999999999
1992-10-14,-0.0001999999999999,0.0001,0.0003002356299068007,-3.591287988331119e-05,5.576707492539412,2.0,0.0014,-0.00017586517990841877,0.8928949156888255,0.6137084841225444,-0.0003613413050280734,,,-0.0002999999999999
1992-10-15,0.0026,0.0001,0.0002648383392751802,-0.0006390721628366183,5.577876089463146,2.0,0.0013,0.0019502765633445662,0.8934739212210994,0.6125139125940896,0.003907979471309497,,,0.0025
1992-10-16,-0.0026,0.0001,-0.0005673243952419438,-0.0022082157111236265,5.573912985009363,2.0,-0.0023,-0.0037433995073561377,0.8944993574800456,0.6148154123056294,-0.004019014824066969,,,-0.0026999999999999997
1992-10-19,-0.0053,0.0001,-0.0003260458927004439,-0.004446270991083223,5.562040957119066,2.0,-0.0044,-0.007530905723810544,0.8965100435034753,0.6194806627747095,-0.008238608564527738,,,-0.0054
1992-10-20,-0.0024,0.0001,-0.001389379780083272,-0.00799407211065574,5.542403506553824,2.0,-0.0056999999999999,-0.007254927694792523,0.90089434271612,0.6240077942026365,-0.0037255992498790302,,,-0.0024999999999999996
1992-10-21,0.0021,0.0001,-5.422638788434532e-05,0.0028411415849876006,5.506637592272535,2.0,0.0031,0.0036519741415590445,0.8995012654740131,0.6217372259306929,0.00317251212203451,,,0.002
1992-10-22,0.006,0.0001,0.0009005761194492639,0.002342980909337007,5.518425053227421,2.0,0.0064,0.006936784175601396,0.8986644318567774,0.6174540802377393,0.009144856265032697,,,0.0059
1992-10-23,-0.0021,0.0001,-0.0007115671915565834,-0.004455001573726663,5.529192233878292,2.0,-0.0025,-0.004717423690415612,0.9010277662802508,0.6203806787487448,-0.0032551612926744466,,,-0.0021999999999999997
1992-10-26,-0.0021,0.0001,-0.0005335767804653791,-8.352896423271505e-05,5.510077680807129,2.0,-0.001,-0.002018934819092655,0.9009545765360518,0.621635720750159,-0.0033521043234261416,,,-0.0021999999999999997
1992-10-27,0.0024999999999999,0.0001,-0.0004131178852577978,0.0034293316455304155,5.50858982199576,2.0,0.0016,0.004335834666086225,0.8993077134180752,0.6189520470080964,0.003777249842280117,,,0.0023999999999999
1992-10-28,-0.0039999999999999,0.0001,8.796368696392723e-05,0.0001731814668444655,5.522330951544418,2.0,-0.0019,-0.003488554074548844,0.8988461559842544,0.6211188537160064,-0.0061635488689164575,,,-0.004099999999999901
1992-10-29,-0.0004999999999999,0.0001,-0.0006435959290265964,0.0021723792342835647,5.523171402619832,2.0,-0.0011,0.0008273769842663814,0.8976540346181854,0.6206053791090197,-0.0008158515090321838,,,-0.0005999999999999001
1992-10-30,-0.0032,0.0001,-5.7876146882290266e-05,-0.003910285883848918,5.534003947272466,2.0,0.0001,-0.005312518770893115,0.8995604736090086,0.6239199656380066,-0.0049553212652320155,,,-0.0033
1992-11-02,0.0001,0.0001,-0.0008617674099480878,-0.0027357513742572483,5.516284089489985,2.0,-0.0040999999999999,-0.0017256433439335472,0.9012055890826857,0.6249984901224549,4.663636377300051e-06,,,0.0
1992-11-03,0.0035,0.0001,0.0015357051250623392,0.0008690188147834764,5.5020064071233366,2.0,0.0056,0.003841648359213634,0.9008988719711498,0.622606654290564,0.005323023449308906,,,0.0034000000000000002
1992-11-04,-0.0029,0.0001,-0.00011543664687057316,-0.0005634760673318127,5.504961765410214,2.0,-0.0031,-0.0029822458340732494,0.9009731887812882,0.6244689742876414,-0.0044957895873811715,,,-0.0029999999999999996
1992-11-05,0.0008,0.0001,-0.00021278539240317463,0.0008912761898497353,5.500342637406533,2.0,0.0004,0.0012488748669092775,0.9005692690063404,0.6236900634426669,0.0011796313394047964,,,0.0007
1992-11-06,-0.0056999999999999,0.0001,-0.00027775577084856177,-0.004390430035389344,5.503360749045477,2.0,-0.0034999999999999,-0.007906468708336112,0.9025721828940709,0.628660548396731,-0.008796490820896286,,,-0.0057999999999999
1992-11-09,-0.0068999999999999,0.0001,-0.0005739975095054322,-0.001468619314409277,5.4821801903590925,2.0,-0.0034999999999999,-0.00722896625603997,0.9028712607093179,0.6332382060200855,-0.010765554761005491,,,-0.0069999999999999
1992-11-10,0.0031999999999999,0.0001,-0.00039534658965855596,0.0039788855710059835,5.476700387659447,2.0,-0.0001,0.005362933893071187,0.9009288270020136,0.6298603068326724,0.004896498774260349,,,0.0030999999999999
1992-11-11,0.0034,0.0001,9.159349498686903e-05,0.00023338119503414458,5.495295836217728,2.0,0.0045,0.0032118087641523907,0.9010978311025267,0.6278437926369623,0.005197752918772558,,,0.0033
1992-11-12,0.0035,0.0001,0.0005194071676540151,0.0056775999733042,5.495843510526198,2.0,0.0011,0.006762411465914164,0.89817782548589,0.6236265731482558,0.005342647597947003,,,0.0034000000000000002
1992-11-13,0.0005,0.0001,0.0009157649994272404,-0.002408253183010355,5.523200485825474,2.0,0.0037,-0.0009669067459457947,0.8994966437714511,0.6242301454869498,0.0007189354046523988,,,0.0004
1992-11-16,-0.0103,0.0001,-0.0011135900141756177,-0.003752699589344927,5.515150210782109,2.0,-0.0076,-0.01174121488441704,0.9008084134931186,0.6316464420945596,-0.01597340211231979,,,-0.0104
1992-11-17,-0.0038,0.0001,0.0003036478011503867,0.0015979676323547634,5.500003496047036,2.0,-0.0023,-0.002390981722728336,0.8995361159339769,0.63316031683968,-0.005929060241124939,,,-0.0039
1992-11-18,0.0139999999999999,0.0001,0.00023562843312147633,0.004093512604766425,5.50726467893189,2.0,0.0022,0.015201517743075543,0.8984714912413002,0.623679442725103,0.021639242474474463,,,0.0138999999999999
1992-11-19,0.0042,0.0001,0.0009009199095182591,-0.0011857908784229012,5.524392864882616,2.0,0.0022,0.003118075543513843,0.899440547929171,0.6217408079175308,0.006410890418106607,,,0.0040999999999999995
1992-11-20,-0.0007999999999999,0.0001,-0.0005983759833767103,-0.002232378903103274,5.517815230530545,2.0,-0.0019,-0.0021750670874948197,0.9006800349913011,0.6230960837015369,-0.0012755147625261865,,,-0.0008999999999999
1992-11-23,-0.0015,0.0001,0.00021981442713480054,-0.0007387229017767745,5.509599169413562,2.0,0.0003,-0.0018116355073111157,0.9009612282906962,0.624226955418594,-0.002445134165909413,,,-0.0016
1992-11-24,0.0042,0.0001,0.00018185592753634734,0.002595224337427856,5.504812170395172,2.0,0.0026,0.005414619564652723,0.8998727965993516,0.6208652065243351,0.00640598480183141,,,0.0040999999999999995
1992-11-25,0.0059,0.0001,0.0003524111799754623,-0.0020717462653139437,5.515105990977027,2.0,0.0063,0.004050832992672282,0.9015300982334764,0.6183603320897462,0.009003120384007968,,,0.0058
1992-11-26,0.0015,0.0001,9.459857123551067e-05,-5.048840318180903e-05,5.508002876373773,2.0,0.0013,0.0013229831320920038,0.9016894734171109,0.6175433326772782,0.0022208163749473098,,,0.0014
1992-11-27,0.0016,0.0001,-0.0005874883483085835,-0.003999688651552714,5.5073425311148645,2.0,0.0018,-0.0010924234249611864,0.9041198582867435,0.6182186892551694,0.002372052660786883,,,0.0015
1992-11-30,0.0058,0.0001,0.0003761896504355827,-0.0005137257745177441,5.488548281480568,2.0,0.0051,0.0049400675154624984,0.9048935183896574,0.615179660199644,0.008701629204975747,,,0.005699999999999999
1992-12-01,0.0009,0.0001,0.0006563769189639587,0.00041190917546466197,5.484851939184727,2.0,0.0052,0.0011153776313816977,0.8998063760955284,0.5993315190298921,0.0012979737442919692,,,0.0007999999999999999
1992-12-02,-0.0019,0.0001,0.00041707157744038184,0.0005604570204257849,5.4876005422231025,2.0,0.001,-0.0013393320519402563,0.8993012069117122,0.6001352994719756,-0.002896947214210077,,,-0.002
1992-12-03,-0.0017,0.0001,0.0003584587559609426,0.0011330763996743112,5.489705818245382,2.0,-0.0023,-0.0008201077916076827,0.8985092693125573,0.6006278790754622,-0.002597254856892439,,,-0.0018
1992-12-04,0.0003,0.0001,-0.0002438893715540163,0.003417250446850932,5.49368658027237,2.0,0.0,0.002289881904457891,0.8967254267653337,0.5992556543963161,0.0004046934144192882,,,0.00019999999999999998
1992-12-07,0.0107,0.0001,0.001286874398307125,0.0032974278001998273,5.508910092654727,2.0,0.0086,0.011681414214469221,0.8958555293174432,0.5923363283901133,0.015940380220047956,,,0.0106
1992-12-08,0.0026,0.0001,0.0006476531321099572,0.0021524021972103556,5.522610547844876,2.0,0.0015,0.003664195463367159,0.8949056444909829,0.590173816170304,0.0038411443553916236,,,0.0025
1992-12-09,-0.0031,0.0001,-0.0006427685109620497,-0.0009515947295455287,5.531682099463822,2.0,-0.0019,-0.0034107372180026685,0.8951846766868222,0.5921936330347598,-0.0046686940964529855,,,-0.0031999999999999997
1992-12-10,-0.0001999999999999,0.0001,1.7689736982690637e-05,-0.0007466946933595587,5.5268526265366225,2.0,-0.0008,-0.0006267633016926455,0.8955669482488563,0.5925650310500884,-0.00034839928285412824,,,-0.0002999999999999
1992-12-11,-0.0025,0.0001,1.5242593780773271e-05,-0.0022742617057416752,5.525022455080719,2.0,-0.0006,-0.0035923442396077476,0.8965487425892021,0.5947014032101972,-0.003784111699831838,,,-0.0026
1992-12-14,-0.0003,0.0001,0.0004886142655833167,-0.0015525727759900963,5.516304206436642,2.0,0.0014,-0.001163900514790317,0.897324174034518,0.5953943830391197,-0.0005756656951458883,,,-0.00039999999999999996
1992-12-15,-0.0004,0.0001,-2.3994497117118372e-05,0.0007790818361336853,5.5083928793681105,2.0,-0.0028,9.50696064843104e-05,0.8968799783382999,0.5953377845102211,-0.0006443671924240002,,,-0.0005
1992-12-16,0.0016,0.0001,0.0011091188398049973,0.0029160431785967217,5.510158216473355,2.0,0.0034,0.003277989446295093,0.8953799403088843,0.5933926496671033,0.0023485253982018506,,,0.0015
1992-12-17,0.0065,0.0001,-0.00010957337628202406,-0.00020600044177224557,5.521698011571355,2.0,0.0034,0.0056788275677945865,0.8961110497875532,0.590041903439696,0.009682557629877575,,,0.0063999999999999994
1992-12-18,0.0087,0.0001,-0.00021549911612611392,0.0006708008151379426,5.521404364077588,2.0,0.0026,0.008162121053224336,0.896589146769763,0.5852649004738253,0.012935289661788474,,,0.0086
1992-12-21,0.0021,0.0001,0.0004240150158619024,0.002184740478479436,5.523494255801511,2.0,0.0015,0.003183073968532124,0.8956211555919481,0.5834078700695701,0.002997509145841626,,,0.002
1992-12-22,-0.002,0.0001,-0.000877076965322863,0.002137936877999818,5.53394035249572,2.0,-0.0040999999999999,-0.0006428939502489683,0.8944049207934152,0.583783180744728,-0.0030139073859440924,,,-0.0021
1992-12-23,-0.002,0.0001,-0.0004248395160992884,-0.00045253425776532605,5.545294924020374,2.0,0.0014,-0.0021052344342451512,0.8944992415565595,0.5850147739914769,-0.0030158525314303297,,,-0.0021
1992-12-24,0.002,0.0001,-1.4090674475913348e-05,-5.2796192732208225e-05,5.540906153164627,2.0,0.003,0.0017492150990212618,0.8947231767494581,0.5839932441910116,0.0029250337709336716,,,0.0019
1992-12-25,-0.0015,0.0001,9.27232342072723e-05,0.00020730382020168304,5.539610864941204,2.0,0.0003,-0.0012186474273674364,0.8944711369342133,0.5847057944031279,-0.0022715151924743715,,,-0.0016
1992-12-28,-0.0085,0.0001,-0.0005359719126939222,-0.001491789087663166,5.540071460471694,2.0,-0.006,-0.008553825338584953,0.8945196975248237,0.5897504164588747,-0.01276872929467443,,,-0.0086
1992-12-29,0.0019,0.0001,0.00015003407119482175,0.001367532991029536,5.531713485792181,2.0,0.0026,0.002514500299944711,0.8939713936127396,0.5882712083290824,0.002788962708274445,,,0.0018
1992-12-30,-0.0024,0.0001,0.00014696422381536343,0.0015375874140365503,5.53812072748257,2.0,0.0046,-0.0012328187223090703,0.8929266789955841,0.5889973352713951,-0.0036229967355420056,,,-0.0024999999999999996
1992-12-31,-0.0007999999999999,0.0001,-4.421855984763155e-05,-0.001402864851002211,5.5416613326491095,2.0,0.0049,-0.0015527454590822387,0.8935998707939996,0.5899133205010553,-0.0012350401566531,,,-0.0008999999999999
1993-01-01,0.0001,0.0001,9.069891083259518e-05,0.00010370193239264051,5.5358215678709675,2.0,0.0002,0.00015278706898302907,0.893552707481921,0.5898232031426289,0.00010885233399138272,,,0.0
1993-01-04,-0.0050999999999999,0.0001,-0.0003710132402160259,0.005924104934031423,5.5358215678709675,2.0,-0.0058,-0.001124604930891615,0.8899964831071419,0.5904872680358908,-0.007745112843687285,,,-0.0051999999999999
