date,corr_3y
1994-01-17,0.22316477729735512
1994-01-18,0.2234424946922251
1994-01-19,0.22161210760349018
1994-01-20,0.2223767547319024
1994-01-21,0.22311111554661525
1994-01-24,0.21919522826500712
1994-01-25,0.21804130055597315
1994-01-26,0.21605540360096814
1994-01-27,0.2184176349783265
1994-01-28,0.21781790530372916
1994-01-31,0.21052333893651537
1994-02-01,0.21100747480502874
1994-02-02,0.21139955155617382
1994-02-03,0.21320942797095138
1994-02-04,0.21907693596424688
1994-02-07,0.21950258520798765
1994-02-08,0.2180421383024797
1994-02-09,0.21368153524277264
1994-02-10,0.215321216325383
1994-02-11,0.21469388409029797
1994-02-14,0.21358259033195737
1994-02-15,0.21286526957167926
1994-02-16,0.21286042554742615
1994-02-17,0.21453756235572052
1994-02-18,0.21549746947008822
1994-02-21,0.2157919076980621
1994-02-22,0.21601407955555263
1994-02-23,0.21358344668608567
1994-02-24,0.21508227141727915
1994-02-25,0.2143435873511984
1994-02-28,0.2162562119174321
1994-03-01,0.21751528417988572
1994-03-02,0.21841822739459132
1994-03-03,0.21694087645762275
1994-03-04,0.21677153873814028
1994-03-07,0.21631588042809685
1994-03-08,0.21563103717154009
1994-03-09,0.21601769840880664
1994-03-10,0.21502894732471756
1994-03-11,0.2126166162761373
1994-03-14,0.20856636959136457
1994-03-15,0.206557467057281
1994-03-16,0.20643296526615923
1994-03-17,0.20716531185585377
1994-03-18,0.2086557557203373
1994-03-21,0.20961398775379808
1994-03-22,0.2083792011272883
1994-03-23,0.20696022316052906
1994-03-24,0.20616260293112496
1994-03-25,0.2067496010314921
1994-03-28,0.20568101302052894
1994-03-29,0.2079597056735632
1994-03-30,0.2092087522426694
1994-03-31,0.20879706531566591
1994-04-01,0.20870300062446745
1994-04-04,0.2131280271422253
1994-04-05,0.21826415083596626
1994-04-06,0.21844930148619798
1994-04-07,0.21915094223202788
1994-04-08,0.21977268228783892
1994-04-11,0.22049946052071823
1994-04-12,0.21959529585204418
1994-04-13,0.21845817914260338
1994-04-14,0.2190081585095031
1994-04-15,0.21931741595534496
1994-04-18,0.21875402687290382
1994-04-19,0.2184269181406941
1994-04-20,0.21702170143301827
1994-04-21,0.21696426930536575
1994-04-22,0.21583000276972047
1994-04-25,0.21673224962629775
1994-04-26,0.21641491407599492
1994-04-27,0.21643149574360301
1994-04-28,0.21245560291165644
1994-04-29,0.21189023873130242
1994-05-02,0.20968503689847517
1994-05-03,0.2095350294094619
1994-05-04,0.21019938065218924
1994-05-05,0.20744832550442308
1994-05-06,0.2019398001211353
1994-05-09,0.20354128989692838
1994-05-10,0.2013939833589735
1994-05-11,0.20054924756396916
1994-05-12,0.20123974364729907
1994-05-13,0.20015888232470644
1994-05-16,0.20055133780673082
1994-05-17,0.2009868263776956
1994-05-18,0.20153713970332626
1994-05-19,0.20068129845051777
1994-05-20,0.20015472276286597
1994-05-23,0.20192296542547922
1994-05-24,0.2033841856742734
1994-05-25,0.20317176197416398
1994-05-26,0.20432411504290227
1994-05-27,0.20367424190555783
1994-05-30,0.20465035428355793
1994-05-31,0.20511225811189854
1994-06-01,0.20547317132916768
1994-06-02,0.20490301527306787
1994-06-03,0.20415138854484516
1994-06-06,0.202559198985595
1994-06-07,0.20143357966806613
1994-06-08,0.20129275000315702
1994-06-09,0.20101014331883765
1994-06-10,0.20093840024850598
1994-06-13,0.1994287573660952
1994-06-14,0.1990863978002403
1994-06-15,0.1993699751979296
1994-06-16,0.19800355018517132
1994-06-17,0.19750484734134574
1994-06-20,0.19887826700018277
1994-06-21,0.19961546246051823
1994-06-22,0.19796099426718416
1994-06-23,0.19808234620286322
1994-06-24,0.19948061174990123
1994-06-27,0.1971051949995233
1994-06-28,0.1941597669013473
1994-06-29,0.19407260420000044
1994-06-30,0.19366677479309075
1994-07-01,0.19292574588090616
1994-07-04,0.1933464288030699
1994-07-05,0.1937970097383846
1994-07-06,0.19381534815486756
1994-07-07,0.1927231006013966
1994-07-08,0.19123349840663806
1994-07-11,0.19107790367073985
1994-07-12,0.1989109477272045
1994-07-13,0.1972540725967591
1994-07-14,0.20354575546292006
1994-07-15,0.20336165494615507
1994-07-18,0.20076612002510136
1994-07-19,0.1990124741110205
1994-07-20,0.19843910175181123
1994-07-21,0.1984332326618586
1994-07-22,0.19770534513548277
1994-07-25,0.19947227856722718
1994-07-26,0.1994018553710095
1994-07-27,0.20021062585313504
1994-07-28,0.19920965803631382
1994-07-29,0.20429368478233328
1994-08-01,0.20314634176906393
1994-08-02,0.2030442109926292
1994-08-03,0.20330234979397538
1994-08-04,0.20382362550765276
1994-08-05,0.20137295387805249
1994-08-08,0.20120020560682952
1994-08-09,0.20112225984139354
1994-08-10,0.20123065332285792
1994-08-11,0.2005559397213591
1994-08-12,0.20007529323855686
1994-08-15,0.2001387855152593
1994-08-16,0.20023383507579792
1994-08-17,0.20082505335824424
1994-08-18,0.1987326491180459
1994-08-19,0.1984231376924877
1994-08-22,0.19811593473441863
1994-08-23,0.19770996296408552
1994-08-24,0.19730739089319127
1994-08-25,0.19740829654792325
1994-08-26,0.1968394664280426
1994-08-29,0.19764416376553778
1994-08-30,0.19780368574113397
1994-08-31,0.19741848748987606
1994-09-01,0.19657636803221018
1994-09-02,0.1963090294784276
1994-09-05,0.1958517795939801
1994-09-06,0.19564688551242643
1994-09-07,0.1954951545510583
1994-09-08,0.19544768605322044
1994-09-09,0.19637111924944028
1994-09-12,0.19628484235200316
1994-09-13,0.1953673912402102
1994-09-14,0.19435407847303143
1994-09-15,0.19482566764388334
1994-09-16,0.1953136655511133
1994-09-19,0.19447650493429772
1994-09-20,0.19453184891245404
1994-09-21,0.19054697319445915
1994-09-22,0.1902129067727266
1994-09-23,0.19005593934289247
1994-09-26,0.19005702408822206
1994-09-27,0.19022498774290209
1994-09-28,0.18946257010592266
1994-09-29,0.18997726083473992
1994-09-30,0.1894222982269899
1994-10-03,0.19031043447581772
1994-10-04,0.19070059306542192
1994-10-05,0.19075160575030697
1994-10-06,0.19027340723087308
1994-10-07,0.19049987275608993
1994-10-10,0.19273941680678444
1994-10-11,0.19394167132984594
1994-10-12,0.1925860520871763
1994-10-13,0.19335669398902122
1994-10-14,0.19358044972907915
1994-10-17,0.19312695029556476
1994-10-18,0.19332787363630988
1994-10-19,0.19302900058530847
1994-10-20,0.19228647076554553
1994-10-21,0.19223535597467303
1994-10-24,0.1934350772180034
1994-10-25,0.19471168284308188
1994-10-26,0.1941894195766968
1994-10-27,0.1933304280614013
1994-10-28,0.1944866948887227
1994-10-31,0.1944159108107847
1994-11-01,0.19573496431771734
1994-11-02,0.1972776994004596
1994-11-03,0.19718194942354897
1994-11-04,0.19689384736050833
1994-11-07,0.19998136055739166
1994-11-08,0.20012189025382637
1994-11-09,0.199212895442554
1994-11-10,0.19936717381883587
1994-11-11,0.20259408838310974
1994-11-14,0.20195303523621727
1994-11-15,0.1997727244681397
1994-11-16,0.19943601924535892
1994-11-17,0.20009856513886748
1994-11-18,0.19934992856924658
1994-11-21,0.19946931180622443
1994-11-22,0.19476589526947619
1994-11-23,0.18845699694316484
1994-11-24,0.1883469301875805
1994-11-25,0.1885198402482801
1994-11-28,0.18743996685798622
1994-11-29,0.18522746234453913
1994-11-30,0.1873056154534807
1994-12-01,0.18728372566135604
1994-12-02,0.18527638391034132
1994-12-05,0.1803899005474912
1994-12-06,0.17822357799601607
1994-12-07,0.1814202025237805
1994-12-08,0.1806675978100409
1994-12-09,0.1798966916051021
1994-12-12,0.1793822289718445
1994-12-13,0.17930987981158264
1994-12-14,0.181041273504282
1994-12-15,0.18239875294879004
1994-12-16,0.18074839436795648
1994-12-19,0.1802610175429792
1994-12-20,0.18068861003720363
1994-12-21,0.17984042547203158
1994-12-22,0.17668324651573436
1994-12-23,0.17652537436541377
1994-12-26,0.1762357074286195
1994-12-27,0.17711454916190938
1994-12-28,0.17556998770709625
1994-12-29,0.17550518092989245
1994-12-30,0.17527662782385586
1995-01-02,0.17519598004740689
1995-01-03,0.17582489048269595
1995-01-04,0.1749288708949692
1995-01-05,0.17399303589821644
1995-01-06,0.1709176856632116
1995-01-09,0.16970227321915166
1995-01-10,0.16953446674793365
1995-01-11,0.16796578656031902
1995-01-12,0.1685494797543172
1995-01-13,0.16835553086277447
1995-01-16,0.16913217128900834
1995-01-17,0.16934478767073735
1995-01-18,0.1698821680147119
1995-01-19,0.16711895520836892
1995-01-20,0.16926326607323966
1995-01-23,0.16866167213163247
1995-01-24,0.16784279945364247
1995-01-25,0.16753974192027118
1995-01-26,0.16771042389686908
1995-01-27,0.16577268493898473
1995-01-30,0.16681252956421666
1995-01-31,0.16677140669854085
1995-02-01,0.1659206267800983
1995-02-02,0.16388694084177127
1995-02-03,0.16147121143767817
1995-02-06,0.16114005833974915
1995-02-07,0.16149048814018233
1995-02-08,0.16050241754754485
1995-02-09,0.16051400711002106
1995-02-10,0.15908445625406376
1995-02-13,0.15865279623919612
1995-02-14,0.15810702398046467
1995-02-15,0.1598277095377117
1995-02-16,0.15954545804768808
1995-02-17,0.15914354920704446
1995-02-20,0.15964197666499583
1995-02-21,0.15962266265879466
1995-02-22,0.1592532901958466
1995-02-23,0.166384911751486
1995-02-24,0.1654008963905378
1995-02-27,0.15785614579225202
1995-02-28,0.15746038453917524
1995-03-01,0.1583364327137917
1995-03-02,0.15381986696454608
1995-03-03,0.15030682652879906
1995-03-06,0.15406538070593015
1995-03-07,0.15387108377696151
1995-03-08,0.15065602118038152
1995-03-09,0.1520906969589317
1995-03-10,0.1520166176028921
1995-03-13,0.15218268154898545
1995-03-14,0.1460989241497994
1995-03-15,0.14584152705851883
1995-03-16,0.14478772172283833
1995-03-17,0.14494960048184308
1995-03-20,0.14506114992942054
1995-03-21,0.1458123026440586
1995-03-22,0.14614437628586519
1995-03-23,0.14637569956489102
1995-03-24,0.14612710414105332
1995-03-27,0.14677721350479314
1995-03-28,0.139803828124469
1995-03-29,0.13975360868381234
1995-03-30,0.1381125342775802
1995-03-31,0.13813125789656444
1995-04-03,0.1349864465701065
1995-04-04,0.13511381601093855
1995-04-05,0.13403928384632793
1995-04-06,0.1342536086977987
1995-04-07,0.1341433280686363
1995-04-10,0.13704991296918512
1995-04-11,0.13749900582978491
1995-04-12,0.13567746896024618
1995-04-13,0.1368264760852081
1995-04-14,0.13252448759533006
1995-04-17,0.13234404502388045
1995-04-18,0.13240614153907831
1995-04-19,0.13167392151063662
1995-04-20,0.13219937573855944
1995-04-21,0.13016800743947268
1995-04-24,0.12844818087773813
1995-04-25,0.12741055014862934
1995-04-26,0.12771217294031587
1995-04-27,0.12762002742105533
1995-04-28,0.12794803358444704
1995-05-01,0.12771637263413674
1995-05-02,0.12912570695328468
1995-05-03,0.13017341642698682
1995-05-04,0.12975057722782304
1995-05-05,0.1269577431679341
1995-05-08,0.12720362342611272
1995-05-09,0.1261883659432217
1995-05-10,0.12652248029622376
1995-05-11,0.12992288865767457
1995-05-12,0.13187761006919188
1995-05-15,0.13425570087857452
1995-05-16,0.13331208649225482
1995-05-17,0.1335503984674174
1995-05-18,0.13592621282493939
1995-05-19,0.13388566463795487
1995-05-22,0.13391850470666689
1995-05-23,0.13423828090984496
1995-05-24,0.13595147849409966
1995-05-25,0.13674367643338775
1995-05-26,0.13256099415502945
1995-05-29,0.13258481892044086
1995-05-30,0.13243921153438482
1995-05-31,0.1330429317833027
1995-06-01,0.1346444739966341
1995-06-02,0.1362679611144917
1995-06-05,0.1366615383659854
1995-06-06,0.13741073292836392
1995-06-07,0.13910359274957643
1995-06-08,0.13907487415066028
1995-06-09,0.14507130075909339
1995-06-12,0.1441936013117699
1995-06-13,0.14204107044965913
1995-06-14,0.14163835271646558
1995-06-15,0.1450427494947403
1995-06-16,0.14256730042985208
1995-06-19,0.14329875721802057
1995-06-20,0.14326625463214243
1995-06-21,0.14245802677058636
1995-06-22,0.14262325431267409
1995-06-23,0.14425816308843048
1995-06-26,0.147326544907464
1995-06-27,0.14791037943760357
1995-06-28,0.14719025479837639
1995-06-29,0.1427174076861056
1995-06-30,0.14253801363319496
1995-07-03,0.14507366124722265
1995-07-04,0.14806678157084913
1995-07-05,0.1490973799067183
1995-07-06,0.15374002292828068
1995-07-07,0.15517853554786906
1995-07-10,0.1546215588989275
1995-07-11,0.15546911639054833
1995-07-12,0.15846700137469233
1995-07-13,0.15843872682953541
1995-07-14,0.15965191596236078
1995-07-17,0.16725546490706167
1995-07-18,0.1725565588594447
1995-07-19,0.17496518882161766
1995-07-20,0.1747888820478318
1995-07-21,0.17233651524989962
1995-07-24,0.1731073405195142
1995-07-25,0.1726949019410318
1995-07-26,0.17191169677405727
1995-07-27,0.17321571303112632
1995-07-28,0.17340592651853898
1995-07-31,0.16944781974745127
1995-08-01,0.1705176768667791
1995-08-02,0.1708330918810392
1995-08-03,0.16825642572299032
1995-08-04,0.16745362397219815
1995-08-07,0.1638653807259802
1995-08-08,0.162133395627805
1995-08-09,0.15930750989759535
1995-08-10,0.15948336765067705
1995-08-11,0.16267573228399038
1995-08-14,0.16268950919321043
1995-08-15,0.16246916372178621
1995-08-16,0.16344681543899572
1995-08-17,0.16345767918369133
1995-08-18,0.16264387149648532
1995-08-21,0.16489524600014774
1995-08-22,0.1653641126070143
1995-08-23,0.1657295211765019
1995-08-24,0.16583103369174032
1995-08-25,0.17020116726258533
1995-08-28,0.16921949710616746
1995-08-29,0.1728745079607853
1995-08-30,0.17302360424070276
1995-08-31,0.1724334173320799
1995-09-01,0.17368513873343583
1995-09-04,0.171385982515365
1995-09-05,0.17230434206480752
1995-09-06,0.1720655622321694
1995-09-07,0.17217179857723272
1995-09-08,0.17111068068258833
1995-09-11,0.17060767167464963
1995-09-12,0.1680608347109386
1995-09-13,0.16687582285284544
1995-09-14,0.16837225709102535
1995-09-15,0.1681235966990507
1995-09-18,0.16798461514498766
1995-09-19,0.16766034149382802
1995-09-20,0.16826394106776255
1995-09-21,0.1632103975636961
1995-09-22,0.16512727310004158
1995-09-25,0.1642308776327212
1995-09-26,0.16405756549761769
1995-09-27,0.16357026364767055
1995-09-28,0.1634203467492965
1995-09-29,0.1630246054111253
1995-10-02,0.16007063468243085
1995-10-03,0.15904820684843646
1995-10-04,0.1585766586539336
1995-10-05,0.15904507305639265
1995-10-06,0.158133451946029
1995-10-09,0.1580919439674085
1995-10-10,0.15523537438787915
1995-10-11,0.15608861841148697
1995-10-12,0.1528908189604286
1995-10-13,0.15334607225992652
1995-10-16,0.15314349662822196
1995-10-17,0.15298257569396526
1995-10-18,0.15248420625087997
1995-10-19,0.15373947695512974
1995-10-20,0.15433632950224568
1995-10-23,0.15543297462625216
1995-10-24,0.1552056594931169
1995-10-25,0.15439726613635732
1995-10-26,0.15513995114027182
1995-10-27,0.15551062496724338
1995-10-30,0.15576367193680854
1995-10-31,0.1535998206490923
1995-11-01,0.15221159672553713
1995-11-02,0.15318946346136264
1995-11-03,0.1528356309779273
1995-11-06,0.15228413285016493
1995-11-07,0.15238008638663694
1995-11-08,0.1529330572390839
1995-11-09,0.151308447320073
1995-11-10,0.15223241716825026
1995-11-13,0.15137454080100962
1995-11-14,0.15112484074877922
1995-11-15,0.15142330377640315
1995-11-16,0.15270446226043932
1995-11-17,0.15285381104947263
1995-11-20,0.15250978210340582
1995-11-21,0.1516105819619657
1995-11-22,0.15149657491308524
1995-11-23,0.15190969239389676
1995-11-24,0.15162847625904596
1995-11-27,0.15196280686459618
1995-11-28,0.1550038777125763
1995-11-29,0.1546510844794839
1995-11-30,0.15416222173616861
1995-12-01,0.15312734532523667
1995-12-04,0.15544806959354918
1995-12-05,0.154754380641568
1995-12-06,0.1547204541860723
1995-12-07,0.1545931085942835
1995-12-08,0.1540101813601157
1995-12-11,0.15395635636245364
1995-12-12,0.1539166431925205
1995-12-13,0.15376399014938788
1995-12-14,0.1536810098416136
1995-12-15,0.15378159978756695
1995-12-18,0.15628747333620382
1995-12-19,0.15355810628623823
1995-12-20,0.15466134762496983
1995-12-21,0.15562156847187728
1995-12-22,0.15534682477954295
1995-12-25,0.15598281083794105
1995-12-26,0.15612820906910857
1995-12-27,0.15634946180288523
1995-12-28,0.15592042948840176
1995-12-29,0.15576171634863212
1996-01-01,0.15494541546883966
1996-01-02,0.15479678473569627
1996-01-03,0.15450855559784787
1996-01-04,0.1529628103957507
1996-01-05,0.1529439777040378
1996-01-08,0.15313450741396736
1996-01-09,0.1532148585000392
1996-01-10,0.15828589042104532
1996-01-11,0.15879104040535416
1996-01-12,0.15793294415271283
1996-01-15,0.15781084611161061
1996-01-16,0.15783076754886158
1996-01-17,0.1614988498426534
1996-01-18,0.161502136847486
1996-01-19,0.16131690353408373
1996-01-22,0.16158683562835735
1996-01-23,0.1623319828606812
1996-01-24,0.16359467005337205
1996-01-25,0.16278058452589833
1996-01-26,0.1645466799935375
1996-01-29,0.16274130386986654
1996-01-30,0.16341207028649618
1996-01-31,0.16484078735449853
1996-02-01,0.1646150969847327
1996-02-02,0.16460322725589815
1996-02-05,0.16124475448789555
1996-02-06,0.16145919800857572
1996-02-07,0.16064997245206186
1996-02-08,0.16091221912634793
1996-02-09,0.15546495253364512
1996-02-12,0.15579935474685025
1996-02-13,0.1555855063059944
1996-02-14,0.15640987716618387
1996-02-15,0.1557360889787059
1996-02-16,0.15652852859562552
1996-02-19,0.16136679248483773
1996-02-20,0.170353127564486
1996-02-21,0.16980215845261737
1996-02-22,0.17190464806120376
1996-02-23,0.17248675405240257
1996-02-26,0.1738707287910462
1996-02-27,0.1742486126542275
1996-02-28,0.17745345135612486
1996-02-29,0.17786927939893568
1996-03-01,0.1776187735479297
1996-03-04,0.17830005200971608
1996-03-05,0.17599352549519073
1996-03-06,0.1787538824825452
1996-03-07,0.1798890904855201
1996-03-08,0.19764792012095225
1996-03-11,0.1961490066479843
1996-03-12,0.19544323266013594
1996-03-13,0.19539283387772355
1996-03-14,0.19587907573592223
1996-03-15,0.1944896737670646
1996-03-18,0.19490404563411606
1996-03-19,0.1949140752458325
1996-03-20,0.19583231886773564
1996-03-21,0.19634549596005865
1996-03-22,0.19609371299291584
1996-03-25,0.19860839294910304
1996-03-26,0.19792495815204397
1996-03-27,0.196906351190703
1996-03-28,0.19625910814255243
1996-03-29,0.19622968348664768
1996-04-01,0.19645660670607318
1996-04-02,0.19728570771630316
1996-04-03,0.19729557859137667
1996-04-04,0.19612149125721393
1996-04-05,0.1925930413791383
1996-04-08,0.1950091764250649
1996-04-09,0.19440139910716592
1996-04-10,0.19397461002393884
1996-04-11,0.19379656268864884
1996-04-12,0.19504380170404956
1996-04-15,0.19606273677277725
1996-04-16,0.19588926775524765
1996-04-17,0.1970544137010559
1996-04-18,0.1938390975888411
1996-04-19,0.19400977859500368
1996-04-22,0.19518976725330653
1996-04-23,0.19504589114900533
1996-04-24,0.19413441948101023
1996-04-25,0.19412088947058734
1996-04-26,0.19378304028871673
1996-04-29,0.19007598311003104
1996-04-30,0.19024738813857286
1996-05-01,0.1901836871108207
1996-05-02,0.19284680445222835
1996-05-03,0.19354678777424375
1996-05-06,0.1929524222979773
1996-05-07,0.19302063241192388
1996-05-08,0.1959332098147679
1996-05-09,0.1963577437584581
1996-05-10,0.19682644701612578
1996-05-13,0.19554809174328894
1996-05-14,0.19946163042725396
1996-05-15,0.19965441685022237
1996-05-16,0.19952155838616858
1996-05-17,0.19868151405596193
1996-05-20,0.19793816727465277
1996-05-21,0.19614363714539668
1996-05-22,0.1965617441316581
1996-05-23,0.19723330732742855
1996-05-24,0.19694126908913187
1996-05-27,0.1997122920421658
1996-05-28,0.19993986030492367
1996-05-29,0.1986522138860918
1996-05-30,0.19869508805081573
1996-05-31,0.1974561817038443
1996-06-03,0.19761200751248506
1996-06-04,0.19769431632162632
1996-06-05,0.19947515765404547
1996-06-06,0.19712942375053957
1996-06-07,0.20118582971654708
1996-06-10,0.2009302842310219
1996-06-11,0.20105374362358094
1996-06-12,0.20067876920498703
1996-06-13,0.20029999958187508
1996-06-14,0.20068647118436989
1996-06-17,0.19926754949451866
1996-06-18,0.19838881929653251
1996-06-19,0.19867969688689607
1996-06-20,0.19883454707647727
1996-06-21,0.1966800448867761
1996-06-24,0.1973880081878626
1996-06-25,0.19825787013175933
1996-06-26,0.19784871185193834
1996-06-27,0.19847268450952057
1996-06-28,0.1992325270352894
1996-07-01,0.19895935709961857
1996-07-02,0.1997080017704261
1996-07-03,0.19956254917319974
1996-07-04,0.19863024991294237
1996-07-05,0.20928148785620304
1996-07-08,0.20795516109138618
1996-07-09,0.20726811107763238
1996-07-10,0.20690001189752205
1996-07-11,0.20448061629810543
1996-07-12,0.2087013448521892
1996-07-15,0.20973139755131595
1996-07-16,0.2084086524921489
1996-07-17,0.20824583185210407
1996-07-18,0.21210163802358972
1996-07-19,0.2105053919175132
1996-07-22,0.21343498157989538
1996-07-23,0.2121878691515642
1996-07-24,0.21337873208690622
1996-07-25,0.2127673903547159
1996-07-26,0.21362498911665692
1996-07-29,0.21153361707053983
1996-07-30,0.21157141295982784
1996-07-31,0.21508943143085604
1996-08-01,0.21943102046679458
1996-08-02,0.22633481512178233
1996-08-05,0.22605246971864976
1996-08-06,0.2260029692200391
1996-08-07,0.22461893933029167
1996-08-08,0.22462179658678233
1996-08-09,0.22414175678627604
1996-08-12,0.2241586744682315
1996-08-13,0.2238433014428519
1996-08-14,0.22351505534453
1996-08-15,0.22324677156683329
1996-08-16,0.2233773101988723
1996-08-19,0.22320949996869222
1996-08-20,0.22197480219069857
1996-08-21,0.2213718245860602
1996-08-22,0.2203850590631558
1996-08-23,0.21931600292184086
1996-08-26,0.21953214369087268
1996-08-27,0.21958947609703658
1996-08-28,0.21955871910499536
1996-08-29,0.22090422639141494
1996-08-30,0.2235796647973436
1996-09-02,0.2231593131754825
1996-09-03,0.22307361858184874
1996-09-04,0.2227743334112621
1996-09-05,0.22316690535696174
1996-09-06,0.22373512198298334
1996-09-09,0.2235900370424726
1996-09-10,0.22225505262454492
1996-09-11,0.2223882012288256
1996-09-12,0.22293628850365269
1996-09-13,0.22642872948735623
1996-09-16,0.22689359840220627
1996-09-17,0.22606833329805856
1996-09-18,0.22694289588419211
1996-09-19,0.2266886268597602
1996-09-20,0.22667973578397846
1996-09-23,0.22657333657885212
1996-09-24,0.22794619718803652
1996-09-25,0.2282669517193929
1996-09-26,0.22816074702782446
1996-09-27,0.22815679301232053
1996-09-30,0.2259449062569105
