Date,NTSG.L,NTSX,NTSI,URTH,ACWI,VT,IEF,SHY,TLT,IEI
2022-06-29,,31.798189163208008,27.767955780029297,101.21236419677734,79.05225372314453,79.41816711425781,88.05992126464844,71.72803497314453,96.66905212402344,104.7880630493164
2022-06-30,,31.72206687927246,27.62955665588379,100.40446472167969,78.42588806152344,78.81783294677734,88.73649597167969,71.86692810058594,97.51795196533203,105.34418487548828
2022-07-01,,32.11216735839844,27.860811233520508,101.23116302490234,78.97746276855469,79.30732727050781,89.68778991699219,72.08328247070312,98.5191421508789,106.21806335449219
2022-07-05,,32.350040435791016,27.381345748901367,100.79902648925781,78.57547760009766,78.8917236328125,90.01788330078125,72.07460021972656,99.2932357788086,106.33292388916016
2022-07-06,,32.350040435791016,27.386699676513672,101.04326629638672,78.6876449584961,78.93789672851562,89.2533950805664,71.87476348876953,97.6259994506836,105.68789672851562
2022-07-07,,32.702083587646484,27.660810470581055,102.59330749511719,79.94036865234375,80.19396209716797,88.70610046386719,71.8226318359375,96.766845703125,105.30795288085938
2022-07-08,,32.54984664916992,27.57866668701172,102.63088989257812,79.88426971435547,80.16625213623047,88.16748046875,71.73573303222656,95.69507598876953,104.95451354980469
2022-07-11,,32.23587417602539,27.289379119873047,101.1466064453125,78.75308227539062,78.97484588623047,88.86248016357422,71.76180267333984,97.34529876708984,105.35213470458984
2022-07-12,,31.988483428955078,27.361703872680664,100.62994384765625,78.26695251464844,78.52229309082031,89.07098388671875,71.79654693603516,97.9237060546875,105.51116943359375
2022-07-13,,32.05508041381836,27.406349182128906,100.30113220214844,77.9490966796875,78.24520874023438,89.4532241821289,71.71833038330078,99.04656219482422,105.53768157958984
2022-07-14,,31.845760345458984,27.00723648071289,99.56839752197266,77.41622161865234,77.6448974609375,88.95804595947266,71.69227600097656,98.23844909667969,105.21073913574219
2022-07-15,,32.33100891113281,27.500091552734375,101.25933837890625,78.7343978881836,78.94713592529297,89.26210021972656,71.74440002441406,98.7913589477539,105.39631652832031
2022-07-18,,32.08362579345703,27.499202728271484,100.93993377685547,78.51937103271484,78.80860900878906,89.00145721435547,71.70095825195312,97.76207733154297,105.24609375
2022-07-19,,32.825775146484375,28.142953872680664,103.68301391601562,80.51062774658203,80.82198333740234,88.59317016601562,71.62276458740234,97.23471069335938,104.94566345214844
2022-07-20,,33.101715087890625,27.947420120239258,103.96485137939453,80.7630386352539,81.08982849121094,88.50630187988281,71.61406707763672,97.48989868164062,104.84848022460938
2022-07-21,,33.50131607055664,28.348312377929688,105.0827407836914,81.5857162475586,81.94874572753906,89.5140380859375,71.81389617919922,99.17411041259766,105.67021179199219
2022-07-22,,33.472774505615234,28.392955780029297,104.21849822998047,80.89393615722656,81.246826171875,90.53911590576172,71.99639129638672,100.84134674072266,106.394775390625
2022-07-25,,33.387149810791016,28.611705780029297,104.5754623413086,81.14634704589844,81.5516128540039,90.21769714355469,71.93556213378906,99.8546142578125,106.2092056274414
2022-07-26,,33.00655746459961,28.320636749267578,103.18512725830078,80.16474151611328,80.5633773803711,90.2524642944336,71.90082550048828,99.93119049072266,106.17387390136719
2022-07-27,,33.862876892089844,28.874208450317383,105.84365844726562,82.12794494628906,82.51213073730469,90.43487548828125,72.01374816894531,99.36976623535156,106.4654541015625
2022-07-28,,34.34812927246094,29.123315811157227,107.008544921875,82.91323852539062,83.31562805175781,91.32966613769531,72.1701889038086,100.16085052490234,107.11931610107422
2022-07-29,,34.72871398925781,29.483135223388672,108.56797790527344,83.96964263916016,84.32234954833984,91.36441040039062,72.16149139404297,99.88863372802734,107.14585876464844
2022-08-01,,34.82386016845703,29.557249069213867,108.38948059082031,83.69853210449219,84.11915588378906,91.8987808227539,72.15975189208984,102.29431915283203,107.30773162841797
2022-08-02,,34.452789306640625,29.06973648071289,107.44068145751953,83.04411315917969,83.46342468261719,90.62818908691406,71.90747833251953,100.12983703613281,106.3080825805664
2022-08-03,,34.98561096191406,29.196531295776367,108.80281829833984,84.10987091064453,84.4516372680664,91.00236511230469,71.93357849121094,101.70630645751953,106.50270080566406
2022-08-04,,34.93804931640625,29.31616973876953,108.97191619873047,84.24075317382812,84.59017944335938,91.46365356445312,72.0292739868164,101.67223358154297,106.86536407470703
2022-08-05,,34.6621208190918,29.026885986328125,108.63374328613281,83.97899627685547,84.39620971679688,90.1408462524414,71.73353576660156,99.25206756591797,105.83039093017578
2022-08-08,,34.804840087890625,29.196531295776367,108.59614562988281,84.0163803100586,84.51628875732422,90.67168426513672,71.80313110351562,100.85414123535156,106.14884185791016
2022-08-09,,34.63357162475586,28.91259765625,108.05127716064453,83.61439514160156,84.0637435913086,90.40191650390625,71.73353576660156,100.46215057373047,105.90113067626953
2022-08-10,,35.2044563293457,29.50992202758789,110.4468002319336,85.36259460449219,85.92012786865234,90.45413208007812,71.80313110351562,99.80597686767578,106.06034088134766
2022-08-11,,35.1854248046875,29.38224220275879,110.47498321533203,85.4373779296875,85.97552490234375,89.8536605834961,71.7770004272461,97.47956085205078,105.74188995361328
2022-08-12,,35.670677185058594,29.59832000732422,112.0062255859375,86.61531829833984,87.13922119140625,90.21046447753906,71.7944107055664,98.46808624267578,105.94537353515625
2022-08-15,,35.91806411743164,29.490280151367188,112.12834930419922,86.59661102294922,87.15771484375,90.49766540527344,71.85529327392578,98.38285827636719,106.16654968261719
2022-08-16,,35.88951873779297,29.522422790527344,112.35379791259766,86.66205596923828,87.25930786132812,90.39323425292969,71.7944107055664,98.79190826416016,105.96308135986328
2022-08-17,,35.585052490234375,29.250097274780273,111.47075653076172,86.03569030761719,86.5666275024414,89.78399658203125,71.73353576660156,97.76081848144531,105.5384292602539
