Date,DFSVX
1994-09-06,1.9019126892089844
1994-09-07,1.9067264795303345
1994-09-08,1.91475248336792
1994-09-09,1.9067264795303345
1994-09-12,1.9019126892089844
1994-09-13,1.9083315134048462
1994-09-14,1.91475248336792
1994-09-15,1.929196834564209
1994-09-16,1.9275916814804077
1994-09-19,1.9259876012802124
1994-09-20,1.9083315134048462
1994-09-21,1.8987019062042236
1994-09-22,1.900307059288025
1994-09-23,1.8970967531204224
1994-09-26,1.8890714645385742
1994-09-27,1.885862112045288
1994-09-28,1.8922826051712036
1994-09-29,1.8874669075012207
1994-09-30,1.8970967531204224
1994-10-03,1.8922826051712036
1994-10-04,1.8746263980865479
1994-10-05,1.8569730520248413
1994-10-06,1.860182762145996
1994-10-07,1.8633925914764404
1994-10-10,1.8698132038116455
1994-10-11,1.8762332201004028
1994-10-12,1.8778376579284668
1994-10-13,1.8826520442962646
1994-10-14,1.8794419765472412
1994-10-17,1.8826520442962646
1994-10-18,1.8762332201004028
1994-10-19,1.8810471296310425
1994-10-20,1.8762332201004028
1994-10-21,1.8762332201004028
1994-10-24,1.8649977445602417
1994-10-25,1.8553669452667236
1994-10-26,1.8537622690200806
1994-10-27,1.858577013015747
1994-10-28,1.8698132038116455
1994-10-31,1.8698132038116455
1994-11-01,1.858577013015747
1994-11-02,1.8617879152297974
1994-11-03,1.8633925914764404
1994-11-04,1.8569730520248413
1994-11-07,1.850551962852478
1994-11-08,1.8537622690200806
1994-11-09,1.850551962852478
1994-11-10,1.8457369804382324
1994-11-11,1.8377121686935425
1994-11-14,1.8409230709075928
1994-11-15,1.8393176794052124
1994-11-16,1.8377121686935425
1994-11-17,1.8296877145767212
1994-11-18,1.8280829191207886
1994-11-21,1.8200565576553345
1994-11-22,1.7959827184677124
1994-11-23,1.7847479581832886
1994-11-25,1.7927730083465576
1994-11-28,1.7927730083465576
1994-11-29,1.7992621660232544
1994-11-30,1.8057529926300049
1994-12-01,1.7943952083587646
1994-12-02,1.7960188388824463
1994-12-05,1.7960188388824463
1994-12-06,1.7879055738449097
1994-12-07,1.7781715393066406
1994-12-08,1.752212643623352
1994-12-09,1.745722770690918
1994-12-12,1.7441006898880005
1994-12-13,1.7441006898880005
1994-12-14,1.7538341283798218
1994-12-15,1.7716816663742065
1994-12-16,1.779793381690979
1994-12-19,1.7781715393066406
1994-12-20,1.7781715393066406
1994-12-21,1.7911514043807983
1994-12-22,1.7943952083587646
1994-12-23,1.7992621660232544
1994-12-27,1.8041300773620605
1994-12-28,1.7986063957214355
1994-12-29,1.8034802675247192
1994-12-30,1.824601411819458
1995-01-03,1.8197274208068848
1995-01-04,1.824601411819458
1995-01-05,1.8294756412506104
1995-01-06,1.8343513011932373
1995-01-09,1.8408480882644653
1995-01-10,1.8424739837646484
1995-01-11,1.837599515914917
1995-01-12,1.837599515914917
1995-01-13,1.8489731550216675
1995-01-16,1.857096552848816
1995-01-17,1.8619709014892578
1995-01-18,1.8603460788726807
1995-01-19,1.853847622871399
1995-01-20,1.8457233905792236
1995-01-23,1.837599515914917
1995-01-24,1.8440980911254883
1995-01-25,1.8457233905792236
1995-01-26,1.8440980911254883
1995-01-27,1.8489731550216675
1995-01-30,1.839224100112915
1995-01-31,1.8424739837646484
1995-02-01,1.8457233905792236
1995-02-02,1.8489731550216675
1995-02-03,1.8619709014892578
1995-02-06,1.870095133781433
1995-02-07,1.8749690055847168
1995-02-08,1.8798434734344482
1995-02-09,1.8847178220748901
1995-02-10,1.8912166357040405
1995-02-13,1.8944659233093262
1995-02-14,1.8928418159484863
1995-02-15,1.9009654521942139
1995-02-16,1.8944659233093262
1995-02-17,1.8912166357040405
1995-02-21,1.8895920515060425
1995-02-22,1.8944659233093262
1995-02-23,1.9009654521942139
1995-02-24,1.9042147397994995
1995-02-27,1.8944659233093262
1995-02-28,1.9074627161026
1995-03-01,1.905839443206787
1995-03-02,1.905839443206787
1995-03-03,1.9090895652770996
1995-03-06,1.9042147397994995
1995-03-07,1.8895920515060425
1995-03-08,1.8912166357040405
1995-03-09,1.8895920515060425
1995-03-10,1.8960914611816406
1995-03-13,1.8977159261703491
1995-03-14,1.9042147397994995
1995-03-15,1.905839443206787
1995-03-16,1.910713791847229
1995-03-17,1.9042147397994995
1995-03-20,1.905839443206787
1995-03-21,1.9009654521942139
1995-03-22,1.8960914611816406
1995-03-23,1.8960914611816406
1995-03-24,1.905839443206787
1995-03-27,1.9123384952545166
1995-03-28,1.9172130823135376
1995-03-29,1.9188376665115356
1995-03-30,1.9253360033035278
1995-03-31,1.9302116632461548
1995-04-03,1.935085654258728
1995-04-04,1.939958930015564
1995-04-05,1.9415843486785889
1995-04-06,1.9513331651687622
1995-04-07,1.948083758354187
1995-04-10,1.9545817375183105
1995-04-11,1.9578325748443604
1995-04-12,1.9610815048217773
1995-04-13,1.969205379486084
1995-04-17,1.9724552631378174
1995-04-18,1.967579960823059
1995-04-19,1.9610815048217773
1995-04-20,1.9659560918807983
1995-04-21,1.9724552631378174
1995-04-24,1.9805785417556763
1995-04-25,1.9887020587921143
1995-04-26,1.9935766458511353
1995-04-27,1.9968266487121582
1995-04-28,1.998451590538025
1995-05-01,1.998451590538025
1995-05-02,1.9968266487121582
1995-05-03,2.000075578689575
1995-05-04,1.9968266487121582
1995-05-05,1.9952014684677124
1995-05-08,2.009824752807617
1995-05-09,2.0130743980407715
1995-05-10,2.0179476737976074
1995-05-11,2.0276951789855957
1995-05-12,2.0358195304870605
1995-05-15,2.040694236755371
1995-05-16,2.0488181114196777
1995-05-17,2.0536928176879883
1995-05-18,2.0439443588256836
1995-05-19,2.040694236755371
1995-05-22,2.052067518234253
1995-05-23,2.0634407997131348
1995-05-24,2.06506609916687
1995-05-25,2.0618162155151367
1995-05-26,2.0553181171417236
1995-05-30,2.0455679893493652
1995-05-31,2.0536928176879883
1995-06-01,2.0618162155151367
1995-06-02,2.0683157444000244
1995-06-05,2.078063488006592
1995-06-06,2.082937717437744
1995-06-07,2.082937717437744
1995-06-08,2.091062307357788
1995-06-09,2.086188554763794
1995-06-12,2.094311475753784
1995-06-13,2.1024343967437744
1995-06-14,2.104060649871826
1995-06-15,2.115433692932129
1995-06-16,2.120307683944702
1995-06-19,2.12355637550354
1995-06-20,2.1219322681427
1995-06-21,2.12355637550354
1995-06-22,2.1333060264587402
1995-06-23,2.130056142807007
1995-06-26,2.1186821460723877
1995-06-27,2.115433692932129
1995-06-28,2.1138081550598145
1995-06-29,2.1170573234558105
1995-06-30,2.134929895401001
1995-07-03,2.1381797790527344
1995-07-05,2.146303176879883
1995-07-06,2.1609268188476562
1995-07-07,2.180424451828003
1995-07-10,2.1950466632843018
1995-07-11,2.1982955932617188
1995-07-12,2.2145426273345947
1995-07-13,2.2210428714752197
1995-07-14,2.2210428714752197
1995-07-17,2.232415199279785
1995-07-18,2.2226669788360596
1995-07-19,2.1787989139556885
1995-07-20,2.1934218406677246
1995-07-21,2.199920654296875
1995-07-24,2.212918519973755
1995-07-25,2.2210428714752197
1995-07-26,2.2275407314300537
1995-07-27,2.2437891960144043
1995-07-28,2.245413303375244
1995-07-31,2.2502880096435547
1995-08-01,2.245413303375244
1995-08-02,2.2470386028289795
1995-08-03,2.242164134979248
1995-08-04,2.2470386028289795
1995-08-07,2.251913070678711
1995-08-08,2.253537893295288
1995-08-09,2.2616612911224365
1995-08-10,2.263286828994751
1995-08-11,2.2616612911224365
1995-08-14,2.2681612968444824
1995-08-15,2.274660587310791
1995-08-16,2.28603196144104
1995-08-17,2.294156074523926
1995-08-18,2.3006553649902344
1995-08-21,2.308778762817383
1995-08-22,2.307155132293701
1995-08-23,2.307155132293701
1995-08-24,2.3022806644439697
1995-08-25,2.305530309677124
1995-08-28,2.3022806644439697
1995-08-29,2.294156074523926
1995-08-30,2.307155132293701
1995-08-31,2.321777105331421
1995-09-01,2.3282768726348877
1995-09-05,2.3396501541137695
1995-09-06,2.352647304534912
1995-09-07,2.360771656036377
1995-09-08,2.378643751144409
1995-09-11,2.38026762008667
1995-09-12,2.3818933963775635
1995-09-13,2.3835179805755615
1995-09-14,2.3867669105529785
1995-09-15,2.3818933963775635
1995-09-18,2.372144937515259
1995-09-19,2.372144937515259
1995-09-20,2.378643751144409
1995-09-21,2.37052059173584
1995-09-22,2.359145402908325
1995-09-25,2.352647304534912
1995-09-26,2.347773313522339
1995-09-27,2.3266513347625732
1995-09-28,2.3380250930786133
1995-09-29,2.3510234355926514
1995-10-02,2.3380250930786133
1995-10-03,2.321777105331421
1995-10-04,2.305530309677124
1995-10-05,2.3022806644439697
1995-10-06,2.305530309677124
1995-10-09,2.277909517288208
1995-10-10,2.2616612911224365
1995-10-11,2.277909517288208
1995-10-12,2.2909064292907715
1995-10-13,2.3006553649902344
1995-10-16,2.2974061965942383
1995-10-17,2.299030065536499
1995-10-18,2.3022806644439697
1995-10-19,2.299030065536499
1995-10-20,2.2909064292907715
1995-10-23,2.2795348167419434
1995-10-24,2.277909517288208
1995-10-25,2.2567877769470215
1995-10-26,2.2275407314300537
1995-10-27,2.2307915687561035
1995-10-30,2.2372896671295166
1995-10-31,2.2356653213500977
1995-11-01,2.240539312362671
1995-11-02,2.258411407470703
1995-11-03,2.274660587310791
1995-11-06,2.274660587310791
1995-11-07,2.2714102268218994
1995-11-08,2.281157970428467
1995-11-09,2.2909064292907715
1995-11-10,2.292532205581665
1995-11-13,2.2909064292907715
1995-11-14,2.281157970428467
1995-11-15,2.282782793045044
1995-11-16,2.28928279876709
1995-11-17,2.2974061965942383
1995-11-20,2.295781373977661
1995-11-21,2.2909064292907715
1995-11-22,2.294156074523926
1995-11-24,2.299030065536499
1995-11-27,2.302337169647217
1995-11-28,2.308948278427124
1995-11-29,2.3155581951141357
1995-11-30,2.3188655376434326
1995-12-01,2.328781843185425
1995-12-04,2.34035062789917
1995-12-05,2.3453094959259033
1995-12-06,2.34861421585083
1995-12-07,2.343656539916992
1995-12-08,2.3453094959259033
1995-12-11,2.3469624519348145
1995-12-12,2.342003583908081
1995-12-13,2.3469624519348145
1995-12-14,2.3469624519348145
1995-12-15,2.3386971950531006
1995-12-18,2.297377586364746
1995-12-19,2.303989887237549
1995-12-20,2.3172121047973633
1995-12-21,2.3304336071014404
1995-12-22,2.343656539916992
1995-12-26,2.343656539916992
1995-12-27,2.347309112548828
1995-12-28,2.348968744277954
1995-12-29,2.358928918838501
1996-01-02,2.3688883781433105
1996-01-03,2.372209072113037
1996-01-04,2.348968744277954
1996-01-05,2.347309112548828
1996-01-08,2.3556079864501953
1996-01-09,2.3340277671813965
1996-01-10,2.304147243499756
1996-01-11,2.314107656478882
1996-01-12,2.310786008834839
1996-01-15,2.2975070476531982
1996-01-16,2.2892067432403564
1996-01-17,2.2892067432403564
1996-01-18,2.2975070476531982
1996-01-19,2.2991671562194824
1996-01-22,2.307466983795166
1996-01-23,2.310786008834839
1996-01-24,2.3257272243499756
1996-01-25,2.327388286590576
1996-01-26,2.327388286590576
1996-01-29,2.33070707321167
1996-01-30,2.3423280715942383
1996-01-31,2.35062837600708
1996-02-01,2.358928918838501
1996-02-02,2.358928918838501
1996-02-05,2.362248659133911
1996-02-06,2.3705503940582275
1996-02-07,2.3705503940582275
1996-02-08,2.3805088996887207
1996-02-09,2.3838281631469727
1996-02-12,2.3854894638061523
1996-02-13,2.3771896362304688
1996-02-14,2.382168769836426
1996-02-15,2.382168769836426
1996-02-16,2.3871493339538574
1996-02-20,2.3705503940582275
1996-02-21,2.3838281631469727
1996-02-22,2.4004294872283936
1996-02-23,2.403749465942383
1996-02-26,2.402090072631836
1996-02-27,2.3987693786621094
1996-02-28,2.402090072631836
1996-02-29,2.402090072631836
1996-03-01,2.4054110050201416
1996-03-04,2.4186909198760986
1996-03-05,2.423671245574951
1996-03-06,2.4303104877471924
1996-03-07,2.4303104877471924
1996-03-08,2.3771896362304688
1996-03-11,2.3888094425201416
1996-03-12,2.3854894638061523
1996-03-13,2.403749465942383
1996-03-14,2.417030096054077
1996-03-15,2.4203500747680664
1996-03-18,2.435290575027466
1996-03-19,2.4402709007263184
1996-03-20,2.4386110305786133
1996-03-21,2.4419310092926025
1996-03-22,2.4469106197357178
1996-03-25,2.4435911178588867
1996-03-26,2.4419310092926025
1996-03-27,2.4469106197357178
1996-03-28,2.4502315521240234
1996-03-29,2.468491554260254
1996-04-01,2.478452205657959
1996-04-02,2.4867517948150635
1996-04-03,2.4950520992279053
1996-04-04,2.500032663345337
1996-04-08,2.47347092628479
1996-04-09,2.488412380218506
1996-04-10,2.483431816101074
1996-04-11,2.481771945953369
1996-04-12,2.4950520992279053
1996-04-15,2.5066730976104736
1996-04-16,2.5149736404418945
1996-04-17,2.5133144855499268
1996-04-18,2.5249335765838623
1996-04-19,2.536553382873535
1996-04-22,2.5448548793792725
1996-04-23,2.5548148155212402
1996-04-24,2.5597951412200928
1996-04-25,2.5697550773620605
1996-04-26,2.584696054458618
1996-04-29,2.591334342956543
1996-04-30,2.596315383911133
1996-05-01,2.60959529876709
1996-05-02,2.589674949645996
1996-05-03,2.597975015640259
1996-05-06,2.599634885787964
1996-05-07,2.589674949645996
1996-05-08,2.5797159671783447
1996-05-09,2.599634885787964
1996-05-10,2.619555711746216
1996-05-13,2.6311776638031006
1996-05-14,2.651097297668457
1996-05-15,2.6577377319335938
1996-05-16,2.6643779277801514
1996-05-17,2.6776576042175293
1996-05-20,2.687619209289551
1996-05-21,2.6909384727478027
1996-05-22,2.6975769996643066
1996-05-23,2.6992385387420654
1996-05-24,2.705878973007202
1996-05-28,2.6925981044769287
1996-05-29,2.6809773445129395
1996-05-30,2.6892783641815186
1996-05-31,2.6975769996643066
1996-06-03,2.6992385387420654
1996-06-04,2.707538604736328
1996-06-05,2.717498779296875
1996-06-06,2.710858106613159
1996-06-07,2.6925981044769287
1996-06-10,2.695917844772339
1996-06-11,2.6975769996643066
1996-06-12,2.700899124145508
1996-06-13,2.695917844772339
1996-06-14,2.684298276901245
1996-06-17,2.6776576042175293
1996-06-18,2.662717342376709
1996-06-19,2.6527562141418457
1996-06-20,2.6311776638031006
1996-06-21,2.636157512664795
1996-06-24,2.642796516418457
1996-06-25,2.629516124725342
1996-06-26,2.6129150390625
1996-06-27,2.6129150390625
1996-06-28,2.6411354541778564
1996-07-01,2.6577377319335938
1996-07-02,2.6577377319335938
1996-07-03,2.6527562141418457
1996-07-05,2.6245365142822266
1996-07-08,2.604616165161133
1996-07-09,2.6029553413391113
1996-07-10,2.5830345153808594
1996-07-11,2.536553382873535
1996-07-12,2.5299136638641357
1996-07-15,2.483431816101074
1996-07-16,2.4469106197357178
1996-07-17,2.488412380218506
1996-07-18,2.5133144855499268
1996-07-19,2.5083329677581787
1996-07-22,2.4900729656219482
1996-07-23,2.4618518352508545
1996-07-24,2.42533016204834
1996-07-25,2.4435911178588867
1996-07-26,2.4618518352508545
1996-07-29,2.4585306644439697
1996-07-30,2.4618518352508545
1996-07-31,2.4767913818359375
1996-08-01,2.4950520992279053
1996-08-02,2.5182931423187256
1996-08-05,2.521613121032715
1996-08-06,2.523272752761841
1996-08-07,2.5332343578338623
1996-08-08,2.5332343578338623
1996-08-09,2.536553382873535
1996-08-12,2.538212776184082
1996-08-13,2.5282530784606934
1996-08-14,2.538212776184082
1996-08-15,2.546513319015503
1996-08-16,2.5581343173980713
1996-08-19,2.5614538192749023
1996-08-20,2.5664353370666504
1996-08-21,2.5631136894226074
1996-08-22,2.5730745792388916
1996-08-23,2.5763943195343018
1996-08-26,2.5763943195343018
1996-08-27,2.588015556335449
1996-08-28,2.596315383911133
1996-08-29,2.589674949645996
1996-08-30,2.589674949645996
1996-09-03,2.586355686187744
