Date,SPY,SSO,UPRO
2007-01-29,99.09895324707031,4.5800275802612305,
2007-01-30,99.6152114868164,4.628410339355469,
2007-01-31,100.28495025634766,4.685835838317871,
2007-02-01,100.88491821289062,4.740601062774658,
2007-02-02,101.0244369506836,4.756551742553711,
2007-02-05,101.0523681640625,4.75016975402832,
2007-02-06,101.08026123046875,4.75016975402832,
2007-02-07,101.30352020263672,4.766653060913086,
2007-02-08,101.17096710205078,4.757083892822266,
2007-02-09,100.41752624511719,4.7007246017456055,
2007-02-12,100.0756607055664,4.661377906799316,
2007-02-13,100.9197998046875,4.733158588409424,
2007-02-14,101.58256530761719,4.804934024810791,
2007-02-15,101.71511840820312,4.803872108459473,
2007-02-16,101.66625213623047,4.8028082847595215,
2007-02-20,101.88251495361328,4.825671195983887,
2007-02-21,101.84072875976562,4.816633224487305,
2007-02-22,101.7639389038086,4.8081254959106445,
2007-02-23,101.36630249023438,4.782073497772217,
2007-02-26,101.27564239501953,4.769843101501465,
2007-02-27,97.31999969482422,4.387022495269775,
2007-02-28,98.31765747070312,4.471561908721924,
2007-03-01,98.02462768554688,4.459865570068359,
2007-03-02,96.74099731445312,4.333321571350098,
2007-03-05,95.82010650634766,4.247718811035156,
2007-03-06,97.45953369140625,4.394465923309326,
2007-03-07,97.36186981201172,4.3774518966674805,
2007-03-08,98.18508911132812,4.4290266036987305,
2007-03-09,98.21292114257812,4.447635650634766,
2007-03-12,98.3594970703125,4.471561908721924,
2007-03-13,96.44798278808594,4.289189338684082,
2007-03-14,97.16654205322266,4.354057788848877,
2007-03-15,97.29911041259766,4.374261856079102,
2007-03-16,97.02662658691406,4.3370442390441895,
2007-03-19,98.1962890625,4.443382740020752,
2007-03-20,98.73561096191406,4.49495792388916,
2007-03-21,100.36051940917969,4.643300533294678,
2007-03-22,100.28350067138672,4.641171932220459,
2007-03-23,100.43058776855469,4.642237186431885,
2007-03-26,100.29751586914062,4.651808738708496,
2007-03-27,100.05934143066406,4.605415344238281,
2007-03-28,99.3309326171875,4.537697792053223,
2007-03-29,99.43601989746094,4.559028148651123,
2007-03-30,99.45702362060547,4.556360721588135,
2007-04-02,99.56908416748047,4.567023754119873,
2007-04-03,100.64069366455078,4.657138824462891,
2007-04-04,100.75273132324219,4.6630048751831055,
2007-04-05,101.02592468261719,4.692863464355469,
2007-04-09,101.16596984863281,4.706193923950195,
2007-04-10,101.2850341796875,4.710993766784668,
2007-04-11,100.8718032836914,4.658207416534424,
2007-04-12,101.32011413574219,4.718992710113525,
2007-04-13,101.78233337402344,4.753117084503174,
2007-04-16,102.74888610839844,4.842700004577637,
2007-04-17,103.02205657958984,4.865628719329834,
2007-04-18,103.14811706542969,4.8688273429870605,
2007-04-19,103.12013244628906,4.872025966644287,
2007-04-20,104.09368896484375,4.954675674438477,
2007-04-23,103.70144653320312,4.930145263671875,
2007-04-24,103.74346923828125,4.93228006362915,
2007-04-25,104.69600677490234,5.017597675323486,
2007-04-26,104.81509399414062,5.033592224121094,
2007-04-27,104.73102569580078,5.016528606414795,
2007-04-30,103.86255645751953,4.946675777435303,
2007-05-01,104.12870025634766,4.958939552307129,
2007-05-02,104.73808288574219,5.019194602966309,
2007-05-03,105.30538177490234,5.064518928527832,
2007-05-04,105.70459747314453,5.100244998931885,
2007-05-07,105.72562408447266,5.103442192077637,
2007-05-08,105.58554077148438,5.097579002380371,
2007-05-09,105.87267303466797,5.131171703338623,
2007-05-10,104.76606750488281,5.01492977142334,
2007-05-11,105.6625747680664,5.093311786651611,
2007-05-14,105.43143463134766,5.074648380279541,
2007-05-15,105.45944213867188,5.060785293579102,
2007-05-16,106.1808853149414,5.141836166381836,
2007-05-17,105.97077178955078,5.129040241241455,
2007-05-18,106.89524841308594,5.20635461807251,
2007-05-21,106.83924865722656,5.198887825012207,
2007-05-22,106.75519561767578,5.207954406738281,
2007-05-23,106.76921844482422,5.202090740203857,
2007-05-24,105.80268096923828,5.092245101928711,
2007-05-25,106.24393463134766,5.132237434387207,
2007-05-29,106.62913513183594,5.171696186065674,
2007-05-30,107.49764251708984,5.2570109367370605,
2007-05-31,107.38557434082031,5.251678943634033,
2007-06-01,107.9178695678711,5.2927374839782715,
