Date,VT
2010-11-08,33.498870849609375
2010-11-09,33.199398040771484
2010-11-10,33.2760124206543
2010-11-11,33.1297607421875
2010-11-12,32.691001892089844
2010-11-15,32.663150787353516
2010-11-16,32.001529693603516
2010-11-17,32.09206771850586
2010-11-18,32.746726989746094
2010-11-19,32.746726989746094
2010-11-22,32.62831497192383
2010-11-23,31.85527992248535
2010-11-24,32.34973907470703
2010-11-26,31.987585067749023
2010-11-29,31.813488006591797
2010-11-30,31.520978927612305
2010-12-01,32.328857421875
2010-12-02,32.92083740234375
2010-12-03,33.08100891113281
2010-12-06,32.9904670715332
2010-12-07,32.95564651489258
2010-12-08,33.0113639831543
2010-12-09,33.10190963745117
2010-12-10,33.24119186401367
2010-12-13,33.45707702636719
2010-12-14,33.498870849609375
2010-12-15,33.178524017333984
2010-12-16,33.366554260253906
2010-12-17,33.269046783447266
2010-12-20,33.31083297729492
2010-12-21,33.596378326416016
2010-12-22,33.687255859375
2010-12-23,33.623355865478516
2010-12-27,33.64464569091797
2010-12-28,33.623355865478516
2010-12-29,33.85765075683594
2010-12-30,33.82925033569336
2010-12-31,33.935726165771484
2011-01-03,34.24101638793945
2011-01-04,34.18421173095703
2011-01-05,34.19841766357422
2011-01-06,33.957035064697266
2011-01-07,33.84343719482422
2011-01-10,33.70145797729492
2011-01-11,33.999629974365234
2011-01-12,34.51789474487305
2011-01-13,34.49658966064453
2011-01-14,34.70248794555664
2011-01-18,34.808982849121094
2011-01-19,34.503692626953125
2011-01-20,34.31910705566406
2011-01-21,34.4043083190918
2011-01-24,34.631500244140625
2011-01-25,34.53208541870117
2011-01-26,34.745086669921875
2011-01-27,34.85158157348633
2011-01-28,34.0919189453125
2011-01-31,34.41141128540039
2011-02-01,35.07875061035156
2011-02-02,35.00067138671875
2011-02-03,35.04325866699219
2011-02-04,35.08585739135742
2011-02-07,35.17814636230469
2011-02-08,35.35564041137695
2011-02-09,35.128448486328125
2011-02-10,34.936771392822266
2011-02-11,35.14263916015625
2011-02-14,35.227840423583984
2011-02-15,35.149757385253906
2011-02-16,35.41244125366211
2011-02-17,35.61122131347656
2011-02-18,35.724822998046875
2011-02-22,34.816078186035156
2011-02-23,34.71668243408203
2011-02-24,34.76639175415039
2011-02-25,35.13555908203125
2011-02-28,35.4195442199707
2011-03-01,34.94387435913086
2011-03-02,35.13555908203125
2011-03-03,35.66802215576172
2011-03-04,35.39823913574219
2011-03-07,35.149757385253906
2011-03-08,35.3414421081543
2011-03-09,35.28465270996094
2011-03-10,34.48240280151367
2011-03-11,34.61021041870117
2011-03-14,34.31203079223633
2011-03-15,33.687255859375
2011-03-16,32.906307220458984
2011-03-17,33.637550354003906
2011-03-18,33.90734100341797
2011-03-21,34.58179473876953
2011-03-22,34.510799407958984
2011-03-23,34.560489654541016
2011-03-24,35.00777053833008
2011-03-25,34.94387435913086
2011-03-28,34.84449005126953
2011-03-29,35.092960357666016
2011-03-30,35.440834045410156
2011-03-31,35.39823913574219
2011-04-01,35.68931198120117
2011-04-04,35.74611282348633
2011-04-05,35.74611282348633
2011-04-06,35.92360305786133
2011-04-07,35.80290603637695
2011-04-08,35.838417053222656
2011-04-11,35.731910705566406
2011-04-12,35.36983871459961
2011-04-13,35.426658630371094
2011-04-14,35.54732894897461
2011-04-15,35.56154251098633
2011-04-18,34.94387435913086
2011-04-19,35.25624465942383
2011-04-20,35.93071746826172
2011-04-21,36.179195404052734
2011-04-25,36.14369201660156
2011-04-26,36.39217758178711
2011-04-27,36.69744873046875
2011-04-28,36.78264617919922
2011-04-29,36.93883514404297
2011-05-02,36.83234405517578
2011-05-03,36.55546569824219
2011-05-04,36.20048522949219
2011-05-05,35.68931198120117
2011-05-06,35.85260772705078
2011-05-09,36.04429244995117
2011-05-10,36.43477249145508
2011-05-11,35.79581069946289
2011-05-12,35.8242073059082
2011-05-13,35.40534973144531
2011-05-16,35.28465270996094
2011-05-17,35.39112854003906
2011-05-18,35.696414947509766
2011-05-19,35.77451705932617
2011-05-20,35.39823913574219
2011-05-23,34.787681579589844
2011-05-24,34.901268005371094
2011-05-25,35.100067138671875
2011-05-26,35.35564041137695
2011-05-27,35.58993148803711
2011-05-31,36.10108947753906
2011-06-01,35.3414421081543
2011-06-02,35.384037017822266
2011-06-03,35.27045440673828
2011-06-06,34.787681579589844
2011-06-07,34.94387435913086
2011-06-08,34.73088073730469
2011-06-09,35.014854431152344
2011-06-10,34.31203079223633
2011-06-13,34.38300323486328
2011-06-14,34.90837860107422
2011-06-15,34.03512191772461
2011-06-16,33.9144401550293
2011-06-17,34.1274299621582
2011-06-20,34.155818939208984
2011-06-21,34.773475646972656
2011-06-22,34.5391845703125
2011-06-23,34.3546028137207
2011-06-24,34.0067253112793
2011-06-27,34.28360366821289
2011-06-28,34.75218200683594
2011-06-29,35.199459075927734
2011-06-30,35.618309020996094
2011-07-01,36.023006439208984
2011-07-05,35.94489669799805
2011-07-06,35.845516204833984
2011-07-07,36.186283111572266
2011-07-08,35.8313102722168
2011-07-11,34.99357604980469
2011-07-12,34.73088073730469
2011-07-13,35.07875061035156
2011-07-14,34.816078186035156
2011-07-15,35.029056549072266
2011-07-18,34.58889389038086
2011-07-19,35.1639518737793
2011-07-20,35.384037017822266
2011-07-21,35.959102630615234
2011-07-22,35.9661865234375
2011-07-25,35.68931198120117
2011-07-26,35.74611282348633
2011-07-27,34.972259521484375
2011-07-28,34.91546630859375
2011-07-29,34.85158157348633
2011-08-01,34.58889389038086
2011-08-02,33.722747802734375
2011-08-03,33.85765075683594
2011-08-04,31.855571746826172
2011-08-05,31.990459442138672
2011-08-08,29.633424758911133
2011-08-09,31.301816940307617
2011-08-10,29.775407791137695
2011-08-11,31.216623306274414
2011-08-12,31.500595092773438
2011-08-15,32.203460693359375
2011-08-16,31.86978530883789
2011-08-17,32.01176452636719
2011-08-18,30.584760665893555
2011-08-19,30.123289108276367
2011-08-22,30.144577026367188
2011-08-23,31.188217163085938
2011-08-24,31.330202102661133
2011-08-25,30.66286277770996
2011-08-26,31.14562225341797
2011-08-29,31.990459442138672
2011-08-30,32.02595901489258
2011-08-31,32.324134826660156
2011-09-01,32.096954345703125
2011-09-02,31.316017150878906
2011-09-06,30.7480525970459
2011-09-07,31.599985122680664
2011-09-08,31.103029251098633
2011-09-09,30.20138931274414
2011-09-12,30.165895462036133
2011-09-13,30.44986915588379
2011-09-14,30.790651321411133
2011-09-15,31.30891227722168
2011-09-16,31.379898071289062
2011-09-19,30.776451110839844
2011-09-20,30.769350051879883
2011-09-21,29.82509422302246
2011-09-22,28.582698822021484
2011-09-23,28.845375061035156
2011-09-26,29.455934524536133
2011-09-27,30.023887634277344
2011-09-28,29.370737075805664
2011-09-29,29.782516479492188
2011-09-30,28.859582901000977
2011-10-03,28.135427474975586
2011-10-04,28.689184188842773
2011-10-05,29.221643447875977
2011-10-06,29.931610107421875
2011-10-07,29.6760196685791
2011-10-10,30.776451110839844
2011-10-11,30.655757904052734
2011-10-12,31.259206771850586
2011-10-13,31.08882713317871
2011-10-14,31.614181518554688
2011-10-17,30.847444534301758
2011-10-18,31.450899124145508
2011-10-19,30.982328414916992
2011-10-20,30.939746856689453
2011-10-21,31.6781005859375
2011-10-24,32.160850524902344
2011-10-25,31.58579444885254
2011-10-26,32.0330696105957
2011-10-27,33.445858001708984
2011-10-28,33.339385986328125
2011-10-31,32.11116409301758
2011-11-01,31.188217163085938
2011-11-02,31.741987228393555
2011-11-03,32.388038635253906
2011-11-04,32.11825942993164
2011-11-07,32.26734924316406
2011-11-08,32.6649284362793
2011-11-09,31.15982437133789
2011-11-10,31.486379623413086
2011-11-11,32.182151794433594
2011-11-14,31.69938087463379
2011-11-15,31.713598251342773
2011-11-16,31.230804443359375
2011-11-17,30.719646453857422
2011-11-18,30.7480525970459
2011-11-21,30.045188903808594
2011-11-22,30.002607345581055
2011-11-23,29.21455955505371
2011-11-25,29.12226104736328
2011-11-28,30.2155818939209
2011-11-29,30.322078704833984
2011-11-30,31.713598251342773
2011-12-01,31.571613311767578
2011-12-02,31.55738639831543
2011-12-05,31.933671951293945
2011-12-06,31.855571746826172
2011-12-07,31.962064743041992
2011-12-08,31.095930099487305
2011-12-09,31.6781005859375
2011-12-12,30.939746856689453
2011-12-13,30.613157272338867
2011-12-14,30.236881256103516
2011-12-15,30.35047721862793
2011-12-16,30.400161743164062
2011-12-19,30.030982971191406
2011-12-20,30.99653434753418
2011-12-21,30.922399520874023
2011-12-22,31.2785701751709
2011-12-23,31.467571258544922
2011-12-27,31.423938751220703
2011-12-28,30.951478958129883
2011-12-29,31.31491470336914
2011-12-30,31.38759994506836
2012-01-03,31.976390838623047
2012-01-04,31.976390838623047
2012-01-05,31.809221267700195
2012-01-06,31.56932830810547
2012-01-09,31.678363800048828
2012-01-10,32.165382385253906
2012-01-11,32.12177276611328
2012-01-12,32.22354507446289
2012-01-13,31.940052032470703
2012-01-17,32.209007263183594
2012-01-18,32.63787078857422
2012-01-19,32.92863082885742
2012-01-20,33.001338958740234
2012-01-23,33.03767395019531
2012-01-24,32.914100646972656
2012-01-25,33.31388854980469
2012-01-26,33.190311431884766
2012-01-27,33.23393249511719
2012-01-30,33.03041076660156
2012-01-31,33.10308837890625
2012-02-01,33.56104278564453
2012-02-02,33.6918830871582
2012-02-03,34.16437530517578
2012-02-06,34.0771484375
2012-02-07,34.19345474243164
2012-02-08,34.32429504394531
2012-02-09,34.36790466308594
2012-02-10,33.909950256347656
2012-02-13,34.20798873901367
2012-02-14,34.06985855102539
2012-02-15,34.00443649291992
2012-02-16,34.469669342041016
2012-02-17,34.56416320800781
2012-02-21,34.578712463378906
2012-02-22,34.47695541381836
2012-02-23,34.600502014160156
2012-02-24,34.796783447265625
2012-02-27,34.70954132080078
2012-02-28,34.90580368041992
2012-02-29,34.680477142333984
2012-03-01,35.01483917236328
2012-03-02,34.76042175292969
2012-03-05,34.5423583984375
2012-03-06,33.6918830871582
2012-03-07,34.0626106262207
2012-03-08,34.62957763671875
