Date,NTSE
2022-05-09,24.807926177978516
2022-05-10,25.011554718017578
2022-05-11,24.933984756469727
2022-05-12,24.87403678894043
2022-05-13,25.417055130004883
2022-05-16,25.36417007446289
2022-05-17,25.930110931396484
2022-05-18,25.3791561126709
2022-05-19,25.80316734313965
2022-05-20,25.967134475708008
2022-05-23,26.08613395690918
2022-05-24,25.744104385375977
2022-05-25,25.854293823242188
2022-05-26,26.30299186706543
2022-05-27,26.621225357055664
2022-05-31,26.832788467407227
2022-06-01,26.590368270874023
2022-06-02,26.99323081970215
2022-06-03,26.61329460144043
2022-06-06,26.637969970703125
2022-06-07,26.737586975097656
2022-06-08,26.967666625976562
2022-06-09,26.32503318786621
2022-06-10,25.936279296875
2022-06-13,24.854646682739258
2022-06-14,24.907533645629883
2022-06-15,25.391496658325195
2022-06-16,24.699493408203125
2022-06-17,24.878446578979492
2022-06-21,25.23458480834961
2022-06-22,24.964834213256836
2022-06-23,25.091781616210938
2022-06-24,25.61294937133789
2022-06-27,25.636886596679688
2022-06-28,25.440996170043945
2022-06-29,25.398454666137695
2022-06-30,25.220294952392578
2022-07-01,25.32666015625
2022-07-05,25.25043296813965
2022-07-06,25.056324005126953
2022-07-07,25.48886489868164
2022-07-08,25.318683624267578
2022-07-11,24.67430305480957
2022-07-12,24.693805694580078
2022-07-13,24.707983016967773
2022-07-14,24.431442260742188
2022-07-15,24.57325553894043
2022-07-18,24.69557762145996
2022-07-19,25.01289176940918
2022-07-20,24.87904930114746
2022-07-21,25.21497917175293
2022-07-22,25.089115142822266
2022-07-25,25.285003662109375
2022-07-26,25.05809211730957
2022-07-27,25.484426498413086
2022-07-28,25.688291549682617
2022-07-29,25.502155303955078
2022-08-01,25.518999099731445
2022-08-02,25.33020782470703
2022-08-03,25.511911392211914
2022-08-04,25.69183921813965
2022-08-05,25.545583724975586
2022-08-08,25.730838775634766
2022-08-09,25.57572364807129
2022-08-10,25.824787139892578
2022-08-11,25.879745483398438
2022-08-12,26.14033317565918
2022-08-15,26.059675216674805
2022-08-16,26.052579879760742
2022-08-17,25.918743133544922
2022-08-18,25.728178024291992
2022-08-19,25.33020782470703
2022-08-22,25.092662811279297
2022-08-23,25.186616897583008
2022-08-24,25.154706954956055
2022-08-25,25.773380279541016
2022-08-26,25.464929580688477
2022-08-29,25.219411849975586
2022-08-30,24.914505004882812
2022-08-31,25.088232040405273
2022-09-01,24.769142150878906
2022-09-02,24.66720962524414
2022-09-06,24.321535110473633
2022-09-07,24.569713592529297
2022-09-08,24.410171508789062
2022-09-09,24.73723793029785
2022-09-12,25.057205200195312
2022-09-13,24.259489059448242
2022-09-14,24.345468521118164
2022-09-15,24.119449615478516
2022-09-16,23.940401077270508
2022-09-19,24.037900924682617
2022-09-20,23.84290313720703
2022-09-21,23.262346267700195
2022-09-22,23.03632354736328
2022-09-23,22.539966583251953
2022-09-26,22.147846221923828
2022-09-27,21.98558807373047
2022-09-28,22.43630027770996
2022-09-29,21.83234977722168
2022-09-30,21.71065902709961
2022-10-03,22.219961166381836
2022-10-04,22.86897850036621
2022-10-05,22.796873092651367
2022-10-06,22.60757064819336
2022-10-07,22.084747314453125
2022-10-10,21.817026138305664
2022-10-11,21.469079971313477
2022-10-12,21.505136489868164
2022-10-13,21.566431045532227
2022-10-14,21.165300369262695
2022-10-17,21.660184860229492
2022-10-18,21.697139739990234
2022-10-19,21.183330535888672
2022-10-20,21.207670211791992
2022-10-21,21.604291915893555
2022-10-24,20.710086822509766
2022-10-25,21.036401748657227
2022-10-26,21.44203758239746
2022-10-27,21.390653610229492
2022-10-28,21.19144058227539
2022-10-31,21.08507537841797
2022-11-01,21.588966369628906
2022-11-02,21.31043243408203
2022-11-03,21.328460693359375
2022-11-04,22.164974212646484
2022-11-07,22.07032585144043
2022-11-08,22.341650009155273
2022-11-09,22.00632095336914
2022-11-10,23.01321029663086
2022-11-11,23.53512954711914
2022-11-14,23.403520584106445
2022-11-15,24.10211944580078
2022-11-16,23.802852630615234
2022-11-17,23.835304260253906
2022-11-18,23.613554000854492
2022-11-21,23.34313201904297
2022-11-22,23.44137954711914
2022-11-23,23.721725463867188
2022-11-25,23.646907806396484
2022-11-28,23.550453186035156
2022-11-29,23.966012954711914
2022-11-30,24.789907455444336
2022-12-01,24.789003372192383
2022-12-02,24.943140029907227
2022-12-05,24.5672550201416
2022-12-06,24.623144149780273
2022-12-07,24.64026641845703
2022-12-08,24.798919677734375
2022-12-09,24.618635177612305
2022-12-12,24.491535186767578
2022-12-13,24.79351043701172
2022-12-14,24.84849739074707
2022-12-15,24.302236557006836
2022-12-16,24.309450149536133
2022-12-19,24.276996612548828
2022-12-20,24.176942825317383
2022-12-21,24.356325149536133
2022-12-22,24.2391357421875
2022-12-23,24.14303970336914
2022-12-27,24.3705997467041
2022-12-28,23.959901809692383
2022-12-29,24.37694549560547
2022-12-30,24.05872344970703
2023-01-03,24.317106246948242
2023-01-04,25.11220359802246
2023-01-05,24.978933334350586
2023-01-06,25.607213973999023
2023-01-09,25.87557029724121
2023-01-10,25.984365463256836
2023-01-11,26.164779663085938
2023-01-12,26.401403427124023
2023-01-13,26.512008666992188
2023-01-17,26.406845092773438
2023-01-18,26.454898834228516
2023-01-19,26.609926223754883
2023-01-20,26.899133682250977
2023-01-23,27.05779266357422
2023-01-24,27.06413459777832
2023-01-25,27.134855270385742
2023-01-26,27.308013916015625
2023-01-27,27.172025680541992
2023-01-30,26.66522789001465
2023-01-31,26.583633422851562
2023-02-01,27.012460708618164
2023-02-02,26.88100242614746
2023-02-03,26.319808959960938
2023-02-06,25.87104034423828
2023-02-07,25.911834716796875
2023-02-08,25.938129425048828
2023-02-09,26.01700210571289
2023-02-10,25.74320411682129
2023-02-13,25.965322494506836
2023-02-14,25.883726119995117
2023-02-15,25.56369972229004
2023-02-16,25.551910400390625
2023-02-17,25.352455139160156
2023-02-21,24.891897201538086
2023-02-22,24.723268508911133
2023-02-23,24.965333938598633
2023-02-24,24.286285400390625
2023-02-27,24.45762825012207
2023-02-28,24.299884796142578
2023-03-01,24.786733627319336
2023-03-02,24.77132225036621
2023-03-03,25.061431884765625
2023-03-06,25.004316329956055
2023-03-07,24.60177993774414
2023-03-08,24.664339065551758
2023-03-09,24.221914291381836
2023-03-10,24.362436294555664
2023-03-13,24.569143295288086
2023-03-14,24.45762825012207
2023-03-15,24.244579315185547
2023-03-16,24.50205421447754
2023-03-17,24.468509674072266
2023-03-20,24.451282501220703
2023-03-21,24.54013442993164
2023-03-22,24.822996139526367
2023-03-23,25.13123893737793
2023-03-24,25.094980239868164
2023-03-27,24.819580078125
2023-03-28,25.17496681213379
2023-03-29,25.26858139038086
2023-03-30,25.481264114379883
2023-03-31,25.5067138671875
2023-04-03,25.58033561706543
2023-04-04,25.608510971069336
2023-04-05,25.4903564453125
2023-04-06,25.603971481323242
2023-04-10,25.49580955505371
2023-04-11,25.622148513793945
2023-04-12,25.400371551513672
2023-04-13,25.77665901184082
2023-04-14,25.515804290771484
2023-04-17,25.517621994018555
2023-04-18,25.55397605895996
2023-04-19,25.21768569946289
2023-04-20,25.254037857055664
2023-04-21,24.992273330688477
2023-04-24,24.98863983154297
2023-04-25,24.740503311157227
2023-04-26,24.796857833862305
2023-04-27,25.00772476196289
2023-04-28,25.19586753845215
2023-05-01,24.985910415649414
2023-05-02,24.926828384399414
2023-05-03,24.937734603881836
2023-05-04,25.20404815673828
2023-05-05,25.41309356689453
2023-05-08,25.313119888305664
2023-05-09,25.177690505981445
2023-05-10,25.274032592773438
2023-05-11,25.245859146118164
2023-05-12,24.94046401977539
2023-05-15,25.364015579223633
2023-05-16,25.06770896911621
2023-05-17,25.191326141357422
2023-05-18,24.95864486694336
2023-05-19,24.985910415649414
2023-05-22,25.121335983276367
2023-05-23,24.779586791992188
2023-05-24,24.570539474487305
2023-05-25,24.491466522216797
2023-05-26,24.913198471069336
2023-05-30,24.72414207458496
2023-05-31,24.606895446777344
2023-06-01,24.990455627441406
2023-06-02,25.31584358215332
2023-06-05,25.274032592773438
2023-06-06,25.54397964477539
2023-06-07,25.336748123168945
2023-06-08,25.558523178100586
2023-06-09,25.670320510864258
2023-06-12,25.77484130859375
2023-06-13,25.91027069091797
2023-06-14,26.113866806030273
2023-06-15,26.417442321777344
2023-06-16,26.285648345947266
2023-06-20,25.8593692779541
2023-06-21,25.77665901184082
2023-06-22,25.63123893737793
2023-06-23,25.3067569732666
2023-06-26,25.443086624145508
2023-06-27,25.67275047302246
2023-06-28,25.56935691833496
2023-06-29,25.28388023376465
2023-06-30,25.51262664794922
2023-07-03,25.74137306213379
2023-07-05,25.46413230895996
2023-07-06,24.857494354248047
2023-07-07,25.132909774780273
2023-07-10,25.167675018310547
2023-07-11,25.44400405883789
2023-07-12,26.06436538696289
2023-07-13,26.488004684448242
2023-07-14,26.299514770507812
2023-07-17,26.329710006713867
2023-07-18,26.19154930114746
2023-07-19,26.18148422241211
2023-07-20,25.867643356323242
2023-07-21,25.83836555480957
2023-07-24,26.165931701660156
2023-07-25,26.299514770507812
2023-07-26,26.47977066040039
2023-07-27,26.057960510253906
2023-07-28,26.719497680664062
2023-07-31,26.764331817626953
2023-08-01,26.379117965698242
2023-08-02,25.724905014038086
2023-08-03,25.706605911254883
2023-08-04,25.805423736572266
2023-08-07,25.767911911010742
2023-08-08,25.528182983398438
2023-08-09,25.61053466796875
2023-08-10,25.57393455505371
2023-08-11,25.12467384338379
2023-08-14,24.97003936767578
2023-08-15,24.710182189941406
2023-08-16,24.466796875
2023-08-17,24.48692512512207
2023-08-18,24.3707275390625
2023-08-21,24.33046531677246
2023-08-22,24.296611785888672
2023-08-23,24.813573837280273
2023-08-24,24.670839309692383
2023-08-25,24.656200408935547
2023-08-28,24.875797271728516
2023-08-29,25.293949127197266
2023-08-30,25.182313919067383
2023-08-31,24.950824737548828
2023-09-01,25.17591094970703
2023-09-05,24.941675186157227
2023-09-06,24.741296768188477
2023-09-07,24.530847549438477
2023-09-08,24.56012535095215
2023-09-11,24.823640823364258
2023-09-12,24.817235946655273
2023-09-13,24.818151473999023
2023-09-14,24.932525634765625
2023-09-15,24.796192169189453
2023-09-18,24.777891159057617
2023-09-19,24.628746032714844
2023-09-20,24.562868118286133
2023-09-21,24.01112937927246
2023-09-22,24.324974060058594
2023-09-25,24.1041316986084
2023-09-26,23.718124389648438
2023-09-27,23.695858001708984
2023-09-28,23.878652572631836
2023-09-29,23.9111270904541
2023-10-02,23.705135345458984
2023-10-03,23.256954193115234
2023-10-04,23.349750518798828
2023-10-05,23.42304801940918
2023-10-06,23.63461685180664
2023-10-09,23.614198684692383
2023-10-10,23.989072799682617
2023-10-11,24.228469848632812
2023-10-12,23.83318519592285
2023-10-13,23.853599548339844
2023-10-16,23.978862762451172
2023-10-17,23.771015167236328
2023-10-18,23.385007858276367
2023-10-19,23.2383975982666
2023-10-20,23.023122787475586
2023-10-23,22.947038650512695
2023-10-24,23.379436492919922
2023-10-25,22.946107864379883
2023-10-26,22.958173751831055
2023-10-27,22.91455841064453
2023-10-30,23.088077545166016
2023-10-31,22.922914505004883
2023-11-01,23.268089294433594
2023-11-02,23.670801162719727
2023-11-03,24.28321647644043
2023-11-06,24.31569480895996
2023-11-07,24.302703857421875
2023-11-08,24.22939682006836
2023-11-09,23.904632568359375
2023-11-10,24.107845306396484
2023-11-13,24.0994930267334
2023-11-14,24.8492374420166
2023-11-15,24.964298248291016
2023-11-16,24.807483673095703
2023-11-17,24.835317611694336
2023-11-20,25.174001693725586
2023-11-21,24.96800994873047
2023-11-22,24.94295883178711
2023-11-24,24.867795944213867
2023-11-27,24.895633697509766
2023-11-28,25.1146183013916
2023-11-29,25.00048828125
2023-11-30,24.97635841369629
2023-12-01,25.23895835876465
2023-12-04,24.8445987701416
2023-12-05,24.86223030090332
2023-12-06,24.8817138671875
2023-12-07,24.947595596313477
2023-12-08,24.779645919799805
2023-12-11,24.8863525390625
2023-12-12,24.95594596862793
2023-12-13,25.313190460205078
2023-12-14,25.796627044677734
2023-12-15,25.696413040161133
2023-12-18,25.624034881591797
2023-12-19,25.848590850830078
2023-12-20,25.547950744628906
2023-12-21,25.918182373046875
2023-12-22,25.74612045288086
2023-12-26,25.888418197631836
2023-12-27,26.2130126953125
2023-12-28,26.345083236694336
2023-12-29,26.336713790893555
2024-01-02,25.901443481445312
2024-01-03,25.848424911499023
2024-01-04,25.65590476989746
2024-01-05,25.626142501831055
2024-01-08,25.710777282714844
2024-01-09,25.351768493652344
2024-01-10,25.214122772216797
2024-01-11,25.443849563598633
2024-01-12,25.563825607299805
2024-01-16,24.849536895751953
2024-01-17,24.52308464050293
2024-01-18,24.712814331054688
2024-01-19,24.964862823486328
2024-01-22,24.753738403320312
2024-01-23,24.980676651000977
2024-01-24,25.174129486083984
2024-01-25,25.237375259399414
2024-01-26,25.233654022216797
2024-01-29,25.369443893432617
2024-01-30,25.157384872436523
2024-01-31,25.160179138183594
2024-02-01,25.505233764648438
2024-02-02,25.305269241333008
2024-02-05,25.229936599731445
2024-02-06,25.80006217956543
2024-02-07,25.753559112548828
2024-02-08,25.54243278503418
2024-02-09,25.680084228515625
2024-02-12,25.82703399658203
2024-02-13,25.19365882873535
2024-02-14,25.57312774658203
2024-02-15,25.683805465698242
2024-02-16,25.70426368713379
2024-02-20,25.790761947631836
2024-02-21,25.782392501831055
2024-02-22,26.02699851989746
2024-02-23,26.028860092163086
2024-02-26,25.948871612548828
2024-02-27,25.942363739013672
2024-02-28,25.65683364868164
2024-02-29,25.707056045532227
2024-03-01,26.069786071777344
2024-03-04,26.018625259399414
2024-03-05,25.874465942382812
2024-03-06,26.26788902282715
2024-03-07,26.450178146362305
2024-03-08,26.40646743774414
2024-03-11,26.421348571777344
2024-03-12,26.689207077026367
2024-03-13,26.609228134155273
2024-03-14,26.3618221282959
2024-03-15,26.153491973876953
2024-03-18,26.197202682495117
2024-03-19,26.1079158782959
2024-03-20,26.439950942993164
2024-03-21,26.465063095092773
2024-03-22,26.340103149414062
2024-03-25,26.34849739074707
2024-03-26,26.375537872314453
2024-03-27,26.213279724121094
2024-03-28,26.382999420166016
2024-04-01,26.3121280670166
2024-04-02,26.378337860107422
2024-04-03,26.390460968017578
2024-04-04,26.29627227783203
2024-04-05,26.222606658935547
2024-04-08,26.381134033203125
2024-04-09,26.63850975036621
2024-04-10,26.01744842529297
2024-04-11,26.211416244506836
2024-04-12,25.620195388793945
2024-04-15,25.391727447509766
2024-04-16,25.047622680664062
2024-04-17,25.064407348632812
2024-04-18,25.083995819091797
2024-04-19,25.005657196044922
2024-04-22,25.340435028076172
2024-04-23,25.579164505004883
2024-04-24,25.659360885620117
2024-04-25,25.759140014648438
2024-04-26,26.064075469970703
2024-04-29,26.284151077270508
2024-04-30,25.907411575317383
2024-05-01,26.026775360107422
2024-05-02,26.706584930419922
2024-05-03,27.00779151916504
2024-05-06,27.08985137939453
2024-05-07,26.972354888916016
2024-05-08,26.925729751586914
2024-05-09,27.047889709472656
2024-05-10,27.074934005737305
2024-05-13,27.29034423828125
2024-05-14,27.47964859008789
2024-05-15,27.857322692871094
2024-05-16,27.933786392211914
2024-05-17,27.93844985961914
2024-05-20,27.847997665405273
2024-05-21,27.705318450927734
2024-05-22,27.599945068359375
2024-05-23,27.363082885742188
2024-05-24,27.44234848022461
2024-05-28,27.35655403137207
2024-05-29,26.86138343811035
2024-05-30,26.795175552368164
2024-05-31,26.64410972595215
2024-06-03,26.985410690307617
2024-06-04,26.81009292602539
2024-06-05,27.25677490234375
2024-06-06,27.36774444580078
2024-06-07,26.94344711303711
2024-06-10,27.04882049560547
2024-06-11,26.959299087524414
2024-06-12,27.330446243286133
2024-06-13,27.382667541503906
2024-06-14,27.433021545410156
2024-06-17,27.52814292907715
2024-06-18,27.788312911987305
2024-06-20,27.7929744720459
2024-06-21,27.694129943847656
2024-06-24,27.67920684814453
2024-06-25,27.671722412109375
2024-06-26,27.55852699279785
2024-06-27,27.551042556762695
2024-06-28,27.56039810180664
2024-07-01,27.479007720947266
2024-07-02,27.635238647460938
2024-07-03,28.081483840942383
2024-07-05,28.324718475341797
2024-07-08,28.43043327331543
2024-07-09,28.49591636657715
2024-07-10,28.700796127319336
2024-07-11,28.88883399963379
2024-07-12,29.04787254333496
2024-07-15,28.69611930847168
2024-07-16,28.899127960205078
2024-07-17,28.40236473083496
2024-07-18,28.149776458740234
2024-07-19,27.814857482910156
2024-07-22,27.962671279907227
2024-07-23,27.870988845825195
2024-07-24,27.45094108581543
2024-07-25,27.353649139404297
2024-07-26,27.582849502563477
2024-07-29,27.53700828552246
2024-07-30,27.445329666137695
2024-07-31,28.117969512939453
2024-08-01,27.73253059387207
2024-08-02,27.513622283935547
2024-08-05,26.825077056884766
2024-08-06,26.798887252807617
2024-08-07,26.963537216186523
2024-08-08,27.478073120117188
2024-08-09,27.7128849029541
2024-08-12,27.873796463012695
2024-08-13,28.248004913330078
2024-08-14,28.10955047607422
2024-08-15,28.324718475341797
2024-08-16,28.623146057128906
2024-08-19,28.92438316345215
2024-08-20,28.731666564941406
2024-08-21,28.874801635742188
2024-08-22,28.404233932495117
2024-08-23,28.95432472229004
2024-08-26,28.67460060119629
2024-08-27,28.735408782958984
2024-08-28,28.592273712158203
2024-08-29,28.54737091064453
2024-08-30,28.5614013671875
2024-09-03,28.059965133666992
2024-09-04,28.11422348022461
2024-09-05,28.202163696289062
2024-09-06,27.750308990478516
2024-09-09,28.046865463256836
2024-09-10,28.03938102722168
2024-09-11,28.25922966003418
2024-09-12,28.4472713470459
2024-09-13,28.609115600585938
2024-09-16,28.771892547607422
2024-09-17,28.780315399169922
2024-09-18,28.668987274169922
2024-09-19,29.16200828552246
2024-09-20,29.064716339111328
2024-09-23,29.314496994018555
2024-09-24,30.355731964111328
2024-09-25,29.9621524810791
2024-09-26,31.103055953979492
2024-09-27,31.069860458374023
2024-09-30,30.523595809936523
2024-10-01,30.659210205078125
2024-10-02,31.16849136352539
2024-10-03,30.7587890625
2024-10-04,30.895355224609375
2024-10-07,31.08977508544922
2024-10-08,30.219165802001953
2024-10-09,30.093029022216797
2024-10-10,30.15277862548828
2024-10-11,30.327280044555664
2024-10-14,30.229595184326172
2024-10-15,29.671947479248047
2024-10-16,29.927059173583984
2024-10-17,29.855934143066406
2024-10-18,30.101564407348633
2024-10-21,29.774372100830078
2024-10-22,29.77532196044922
2024-10-23,29.545812606811523
2024-10-24,29.51357078552246
2024-10-25,29.47089385986328
2024-10-28,29.528743743896484
2024-10-29,29.460458755493164
2024-10-30,29.143701553344727
2024-10-31,28.941696166992188
2024-11-01,28.88384437561035
2024-11-04,29.15887451171875
2024-11-05,29.511672973632812
2024-11-06,28.980579376220703
2024-11-07,29.745922088623047
2024-11-08,29.09722900390625
2024-11-11,28.784263610839844
2024-11-12,28.18488883972168
2024-11-13,27.994264602661133
2024-11-14,27.8833065032959
2024-11-15,27.919342041015625
2024-11-18,28.245590209960938
2024-11-19,28.26360321044922
2024-11-20,28.191526412963867
2024-11-21,28.091001510620117
2024-11-22,28.030303955078125
2024-11-25,28.265501022338867
2024-11-26,28.066341400146484
2024-11-27,28.110916137695312
2024-11-29,28.34326934814453
2024-12-02,28.484575271606445
2024-12-03,28.550960540771484
2024-12-04,28.779523849487305
2024-12-05,28.822202682495117
2024-12-06,28.83357810974121
2024-12-09,29.315357208251953
2024-12-10,28.81556510925293
2024-12-11,28.860136032104492
2024-12-12,28.649595260620117
2024-12-13,28.642005920410156
2024-12-16,28.46086883544922
2024-12-17,28.383098602294922
2024-12-18,27.613964080810547
2024-12-19,27.676559448242188
2024-12-20,27.860546112060547
2024-12-23,27.939258575439453
2024-12-24,27.99616050720215
2024-12-26,27.92426300048828
2024-12-27,27.744029998779297
2024-12-30,27.59160041809082
2024-12-31,27.49956703186035
2025-01-02,27.45834732055664
2025-01-03,27.59064483642578
2025-01-06,27.67788314819336
2025-01-07,27.415205001831055
2025-01-08,27.333717346191406
2025-01-10,26.85054588317871
2025-01-13,26.686613082885742
2025-01-14,26.92915916442871
2025-01-15,27.340429306030273
2025-01-16,27.36151885986328
2025-01-17,27.479434967041016
2025-01-21,27.89166831970215
2025-01-22,27.769914627075195
2025-01-23,27.8561954498291
2025-01-24,27.936725616455078
2025-01-27,27.543668746948242
2025-01-28,27.734447479248047
2025-01-29,27.73828125
2025-01-30,28.213781356811523
2025-01-31,27.853321075439453
2025-02-03,27.739234924316406
2025-02-04,28.23487091064453
