date,value
1971-01-20,9183.29
1971-01-21,9204.57
1971-01-22,9330.14
1971-01-25,9446.77
1971-01-26,9458.54
1971-01-27,9451.13
1971-01-28,9513.3
1971-01-29,9633.72
1971-02-01,9722.97
1971-02-02,9666.26
1971-02-03,9643.49
1971-02-04,9649.87
1971-02-05,9769.76
1971-02-08,9906.85
1971-02-09,9824
1971-02-10,9821.64
1971-02-11,9931.55
1971-02-12,9946.83
1971-02-16,9995.35
1971-02-17,9872.8
1971-02-18,9821.78
1971-02-19,9782.33
1971-02-22,9653.66
1971-02-23,9658.55
1971-02-24,9812.46
1971-02-25,9901.68
1971-02-26,9787.73
1971-03-01,9825.62
1971-03-02,9856.52
1971-03-03,9851.35
1971-03-04,10037.5
1971-03-05,10213.04
1971-03-08,10303.78
1971-03-09,10418.88
1971-03-10,10428.41
1971-03-11,10492.84
1971-03-12,10605.09
1971-03-15,10841
1971-03-16,10894.9
1971-03-17,10789.37
1971-03-18,10675.82
1971-03-19,10606.72
1971-03-22,10543.57
1971-03-23,10566.76
1971-03-24,10401.21
1971-03-25,10404.44
1971-03-26,10452.58
1971-03-29,10478.69
1971-03-30,10512.65
1971-03-31,10418.06
1971-04-01,10503.45
1971-04-02,10493.42
1971-04-05,10535.83
1971-04-06,10656.24
1971-04-07,10737.12
1971-04-08,10701.08
1971-04-12,10892.94
1971-04-13,10932.52
1971-04-14,10925.11
1971-04-15,11029.72
1971-04-16,11038.33
1971-04-19,11133.09
1971-04-20,11062.74
1971-04-21,11003.19
1971-04-22,11030.6
1971-04-23,11088.81
1971-04-26,10996.05
1971-04-27,11034.82
1971-04-28,10987.03
1971-04-29,11010.34
1971-04-30,10893.38
1971-05-03,10821.16
1971-05-04,10942.5
1971-05-05,10891.01
1971-05-06,10847.64
1971-05-07,10825.67
1971-05-10,10779.06
1971-05-11,10828.48
1971-05-12,10920.73
1971-05-13,10912.06
1971-05-14,10856.8
1971-05-17,10632.09
1971-05-18,10675.42
1971-05-19,10717.48
1971-05-20,10734.89
1971-05-21,10715.16
1971-05-24,10603.4
1971-05-25,10535.22
1971-05-26,10537.46
1971-05-27,10571.52
1971-05-28,10533.2
1971-06-01,10596.42
1971-06-02,10677.6
1971-06-03,10719.53
1971-06-04,10770.92
1971-06-07,10748.72
1971-06-08,10631.86
1971-06-09,10631.05
1971-06-10,10682.99
1971-06-11,10803.68
1971-06-14,10691.5
1971-06-15,10752.11
1971-06-16,10765.05
1971-06-17,10759.08
1971-06-18,10571.18
1971-06-21,10458.9
1971-06-22,10365.75
1971-06-23,10481.85
1971-06-24,10388.76
1971-06-25,10390.76
1971-06-28,10386.98
1971-06-29,10503.51
1971-06-30,10551.65
1971-07-01,10675.2
1971-07-02,10777.88
1971-07-06,10806.07
1971-07-07,10830.05
1971-07-08,10876.89
1971-07-09,10973.64
1971-07-12,11018.64
1971-07-13,10860.35
1971-07-14,10843.34
1971-07-15,10825.23
1971-07-16,10875.77
1971-07-19,10851.76
1971-07-20,10867.92
1971-07-21,10845.02
1971-07-22,10830.79
1971-07-23,10772.27
1971-07-26,10660.35
1971-07-27,10629.38
1971-07-28,10518.37
1971-07-29,10449.44
1971-07-30,10411.11
1971-08-02,10478.38
1971-08-03,10275.67
1971-08-04,10198.05
1971-08-05,10275.17
1971-08-06,10226.97
1971-08-09,10161.11
1971-08-10,10163.91
1971-08-11,10274.49
1971-08-12,10427.04
1971-08-13,10416.32
1971-08-16,10768.17
1971-08-17,10935.6
1971-08-18,10730.65
1971-08-19,10646.45
1971-08-20,10643.88
1971-08-23,10779.3
1971-08-24,10913.63
1971-08-25,10871.24
1971-08-26,10822.64
1971-08-27,10817.67
1971-08-30,10709.01
1971-08-31,10646.86
1971-09-01,10661.22
1971-09-02,10691.15
1971-09-03,10857.81
1971-09-07,10923.23
1971-09-08,10999.81
1971-09-09,10936.43
1971-09-10,10812.02
1971-09-13,10793.73
1971-09-14,10664.46
1971-09-15,10679.33
1971-09-16,10703.5
1971-09-17,10730.14
1971-09-20,10667.8
1971-09-21,10579.97
1971-09-22,10476.01
1971-09-23,10454.34
1971-09-24,10499.94
1971-09-27,10444.45
1971-09-28,10503.84
1971-09-29,10484.21
1971-09-30,10560.01
1971-10-01,10659.94
1971-10-04,10716.99
1971-10-05,10719.75
1971-10-06,10792.37
1971-10-07,10851.03
1971-10-08,10713.95
1971-10-11,10665.09
1971-10-12,10674.32
1971-10-13,10601.39
1971-10-14,10485.01
1971-10-15,10485.56
1971-10-18,10473.09
1971-10-19,10469.03
1971-10-20,10280.29
1971-10-21,10235.54
