date,value
1970-12-01,7534.21
1970-12-02,7698.2
1970-12-03,7752.15
1970-12-04,7828.42
1970-12-07,7916.46
1970-12-08,7850.46
1970-12-09,7782.88
1970-12-10,7825.36
1970-12-11,7873.07
1970-12-14,7706.44
1970-12-15,7611.95
1970-12-16,7543.51
1970-12-17,7600.36
1970-12-18,7671.09
1970-12-21,7706.03
1970-12-22,7738.53
1970-12-23,7786.22
1970-12-24,7909.34
1970-12-28,8037.73
1970-12-29,8177.48
1970-12-30,8216.59
1970-12-31,8197.8
1971-01-04,7991.9
1971-01-05,8164.2
1971-01-06,8275.46
1971-01-07,8288.57
1971-01-08,8292.79
1971-01-11,8264.71
1971-01-12,8380.21
1971-01-13,8301.29
1971-01-14,8323.8
1971-01-15,8341.18
1971-01-18,8488.36
1971-01-19,8565.97
1971-01-20,8474.25
1971-01-21,8512.78
1971-01-22,8656.02
1971-01-25,8794.65
1971-01-26,8812.01
1971-01-27,8780.13
1971-01-28,8858.66
1971-01-29,9000.55
1971-02-01,9122.76
1971-02-02,9071.19
1971-02-03,9066.11
1971-02-04,9090.47
1971-02-05,9240.49
1971-02-08,9408.56
1971-02-09,9312.29
1971-02-10,9307.44
1971-02-11,9438.08
1971-02-12,9480.01
1971-02-16,9539.76
1971-02-17,9391.68
1971-02-18,9312.22
1971-02-19,9231.16
1971-02-22,9061.36
1971-02-23,9093.62
1971-02-24,9283.55
1971-02-25,9374.23
1971-02-26,9244.77
1971-03-01,9297.36
1971-03-02,9336.82
1971-03-03,9335.06
1971-03-04,9567.62
1971-03-05,9788.05
1971-03-08,9906.11
1971-03-09,10038.03
1971-03-10,10046.91
1971-03-11,10102.22
1971-03-12,10222.65
1971-03-15,10513.11
1971-03-16,10584.81
1971-03-17,10483.12
1971-03-18,10370.22
1971-03-19,10289.25
1971-03-22,10205.25
1971-03-23,10218.54
1971-03-24,10024.71
1971-03-25,10031.27
1971-03-26,10098.96
1971-03-29,10128.82
1971-03-30,10169.59
1971-03-31,10075.31
1971-04-01,10166.28
1971-04-02,10165.19
1971-04-05,10210.03
1971-04-06,10346.66
1971-04-07,10445.33
1971-04-08,10412.96
1971-04-12,10634.91
1971-04-13,10672.79
1971-04-14,10674.26
1971-04-15,10793.06
1971-04-16,10804.69
1971-04-19,10911.7
1971-04-20,10804.81
1971-04-21,10726.79
1971-04-22,10776.69
1971-04-23,10860.5
1971-04-26,10771.15
1971-04-27,10808.8
1971-04-28,10786.38
1971-04-29,10789.99
1971-04-30,10638.42
1971-05-03,10546.78
1971-05-04,10703.5
1971-05-05,10643.67
1971-05-06,10570.36
1971-05-07,10537.91
1971-05-10,10470.54
1971-05-11,10536.95
1971-05-12,10639.02
1971-05-13,10622.28
1971-05-14,10552.18
1971-05-17,10252.67
1971-05-18,10290.29
1971-05-19,10341.43
1971-05-20,10369.76
1971-05-21,10332.17
1971-05-24,10186.07
1971-05-25,10091.75
1971-05-26,10101.9
1971-05-27,10141.61
1971-05-28,10114.24
1971-06-01,10206.3
1971-06-02,10330.65
1971-06-03,10395.23
1971-06-04,10455.5
1971-06-07,10430.39
1971-06-08,10272.62
1971-06-09,10264.93
1971-06-10,10324.62
1971-06-11,10456.92
1971-06-14,10309.46
1971-06-15,10366.27
1971-06-16,10381.93
1971-06-17,10373.27
1971-06-18,10115.65
1971-06-21,9944.17
1971-06-22,9835.93
1971-06-23,9987.69
1971-06-24,9896.07
1971-06-25,9885.34
1971-06-28,9871.54
1971-06-29,10031.68
1971-06-30,10217.06
1971-07-01,10252.51
1971-07-02,10366.27
1971-07-06,10406.32
1971-07-07,10452.38
1971-07-08,10517.75
1971-07-09,10632.67
1971-07-12,10682.97
1971-07-13,10464.96
1971-07-14,10451.48
1971-07-15,10430.99
1971-07-16,10471.34
1971-07-19,10430.72
1971-07-20,10460.56
1971-07-21,10429.58
1971-07-22,10396.86
1971-07-23,10329.54
1971-07-26,10245.88
1971-07-27,10114.26
1971-07-28,9956.91
1971-07-29,9819.9
1971-07-30,9763.22
1971-08-02,9858.44
1971-08-03,9579.39
1971-08-04,9486.7
1971-08-05,9575.83
1971-08-06,9544.06
1971-08-09,9450.99
1971-08-10,9453
1971-08-11,9607.91
1971-08-12,9810.73
1971-08-13,9792.24
1971-08-16,10318.48
1971-08-17,10460.9
1971-08-18,10198.33
1971-08-19,10089.87
1971-08-20,10092.04
1971-08-23,10261.03
1971-08-24,10410.77
1971-08-25,10375.35
1971-08-26,10323.3
1971-08-27,10323.36
1971-08-30,10180.39
1971-08-31,10098.19
1971-09-01,10114.14
1971-09-02,10156.51
1971-09-03,10377.49
1971-09-07,10467.37
1971-09-08,10558.09
1971-09-09,10477.78
1971-09-10,10333.4
1971-09-13,10300.19
1971-09-14,10132.36
1971-09-15,10152.2
1971-09-16,10164.95
1971-09-17,10203.07
1971-09-20,10121.4
1971-09-21,10018.99
1971-09-22,9879.12
1971-09-23,9851.78
1971-09-24,9899.79
1971-09-27,9820.14
1971-09-28,9880.26
1971-09-29,9858.57
1971-09-30,9953.06
1971-10-01,10078.16
1971-10-04,10144.13
1971-10-05,10140.76
1971-10-06,10242.62
1971-10-07,10312.77
1971-10-08,10149.2
1971-10-11,10082.54
1971-10-12,10101.5
1971-10-13,10010.58
1971-10-14,9856.94
1971-10-15,9837.02
1971-10-18,9801.82
1971-10-19,9778.03
1971-10-20,9539.3
1971-10-21,9497.13
1971-10-22,9395.3
1971-10-25,9266.88
1971-10-26,9168.73
1971-10-27,8999.55
1971-10-28,9010.92
1971-10-29,9098.06
1971-11-01,8906.24
1971-11-02,8935.29
1971-11-03,9187.79
1971-11-04,9163.89
1971-11-05,9092.27
1971-11-08,9074.05
1971-11-09,9141.23
1971-11-10,9013.78
1971-11-11,8861.35
1971-11-12,8859.09
1971-11-15,8832.56
1971-11-16,8984.33
1971-11-17,8916.43
1971-11-18,8808.28
1971-11-19,8754.55
1971-11-22,8636.18
1971-11-23,8492.49
1971-11-24,8531.31
1971-11-26,8753.36
1971-11-29,9005.34
1971-11-30,9142.84
1971-12-01,9378.62
1971-12-02,9404.93
1971-12-03,9637.8
1971-12-06,9571.74
1971-12-07,9713.71
1971-12-08,9611.78
1971-12-09,9732.98
1971-12-10,9912.34
1971-12-13,10009.51
1971-12-14,9885.98
1971-12-15,10072.58
1971-12-16,10330.88
1971-12-17,10383.16
1971-12-20,10624.65
1971-12-21,10686.43
1971-12-22,10549.03
1971-12-23,10512.48
1971-12-27,10620.28
1971-12-28,10975.58
1971-12-29,11083.27
1971-12-30,11109.14
1971-12-31,11232.58
1972-01-03,11102.47
1972-01-04,11247.98
1972-01-05,11533.88
1972-01-06,11539.04
1972-01-07,11581.8
1972-01-10,11552.57
1972-01-11,11721.03
1972-01-12,11597.7
1972-01-13,11521.18
1972-01-14,11622.46
1972-01-17,11762.43
1972-01-18,11835.82
1972-01-19,11748.33
1972-01-20,11814.33
1972-01-21,11691.96
1972-01-24,11483.18
1972-01-25,11449.75
1972-01-26,11459.78
1972-01-27,11826.47
1972-01-28,12058.12
1972-01-31,12165.19
1972-02-01,12215.04
1972-02-02,12448.52
1972-02-03,12296.91
1972-02-04,12429.95
1972-02-07,12408.14
1972-02-08,12404.49
1972-02-09,12566.05
1972-02-10,12503.7
1972-02-11,12504.79
1972-02-14,12340.92
1972-02-15,12475.56
1972-02-16,12518.07
1972-02-17,12436.38
1972-02-18,12411.76
1972-02-22,12612.65
