date,value
1887-05-16,19673.56
1887-05-17,19718.38
1887-05-18,20036.09
1887-05-19,19854.12
1887-05-20,19863.42
1887-05-23,19587.08
1887-05-24,19566.79
1887-05-25,19652.82
1887-05-26,19739.02
1887-05-27,19493.30
1887-05-31,19708.78
1887-06-01,19735.82
1887-06-02,19377.56
1887-06-03,19510.11
1887-06-06,19584.17
1887-06-07,19498.95
1887-06-08,19307.92
1887-06-09,19311.26
1887-06-10,19408.36
1887-06-13,19012.21
1887-06-14,18788.81
1887-06-15,18896.16
1887-06-16,19108.10
1887-06-17,18932.59
1887-06-20,19053.24
1887-06-21,19050.76
1887-06-22,18754.29
1887-06-23,18343.54
1887-06-24,17920.10
1887-06-27,17381.97
1887-06-28,17694.05
1887-06-29,18416.52
1887-06-30,18090.73
1887-07-01,18117.00
1887-07-05,17811.14
1887-07-06,17644.19
1887-07-07,17704.06
1887-07-08,17384.85
1887-07-11,17511.57
1887-07-12,17481.17
1887-07-13,16860.51
1887-07-14,17184.01
1887-07-15,17259.80
1887-07-18,17508.83
1887-07-19,17174.81
1887-07-20,17373.06
1887-07-21,17600.41
1887-07-22,17519.23
1887-07-25,17303.31
1887-07-26,17049.66
1887-07-27,16653.76
1887-07-28,16925.60
1887-07-29,16299.26
1887-08-01,16167.12
1887-08-02,15700.97
1887-08-03,16294.47
1887-08-04,16617.29
1887-08-05,16981.50
1887-08-08,16542.71
1887-08-09,16600.57
1887-08-10,16603.90
1887-08-11,16585.37
1887-08-12,16747.03
1887-08-15,17002.68
1887-08-16,17022.60
1887-08-17,16959.57
1887-08-18,16758.71
1887-08-19,16685.24
1887-08-22,16332.83
1887-08-23,16401.12
1887-08-24,15992.16
1887-08-25,15738.39
1887-08-26,15757.63
1887-08-29,15957.59
1887-08-30,15345.84
1887-08-31,16009.79
1887-09-01,16548.48
1887-09-02,16693.28
1887-09-06,17199.39
1887-09-07,16747.90
1887-09-08,16630.82
1887-09-09,16955.82
1887-09-12,16507.74
1887-09-13,16630.51
1887-09-14,16225.04
1887-09-15,16039.94
1887-09-16,16074.16
1887-09-19,15334.93
1887-09-20,15375.31
1887-09-21,15564.11
1887-09-22,15791.35
1887-09-23,15714.17
1887-09-26,15583.63
1887-09-27,15858.94
1887-09-28,16088.19
1887-09-29,16086.13
1887-09-30,16159.89
1887-10-03,15680.15
1887-10-04,15785.05
1887-10-05,15643.59
1887-10-06,15817.76
1887-10-07,15488.31
1887-10-10,14955.26
1887-10-11,15031.62
1887-10-12,14344.57
1887-10-13,14628.77
