series,frac,X,scenario,label,kelly_mult,leverage,n_obs,cagr,ann_vol,sharpe,sortino,max_dd,calmar,final_wealth,log_final_wealth,final_wealth_raw,worst_day,best_day,worst_month,mdd_peak,mdd_trough,mdd_recovery,mdd_recovered,mdd_duration_days,mdd_recovery_days,mdd_duration_tdays,mdd_recovery_tdays,longest_underwater_days,n_dd_20,n_dd_35,n_dd_50,pct_days_below_20,q01,q05,q50,q95,q99,skew,kurt,wiped_out,d_cagr,pct_cagr,d_ann_vol,pct_ann_vol,d_sharpe,pct_sharpe,d_sortino,pct_sortino,d_max_dd,pct_max_dd,d_calmar,pct_calmar,d_final_wealth,pct_final_wealth,d_worst_day,pct_worst_day,d_worst_month,pct_worst_month,d_mdd_duration_days,pct_mdd_duration_days,d_mdd_recovery_days,pct_mdd_recovery_days,d_longest_underwater_days,pct_longest_underwater_days,d_pct_days_below_20,pct_pct_days_below_20
scv,full,10,full_x10,"Full Kelly, -10 best days",1.0,2.78009325764397,26223,0.1888937439845859,0.5669257359646858,0.5401648852905355,0.7453731318369315,-0.9999378629402986,0.18890548201579982,31735759.121491887,17.272954651076027,31527483.443538092,-0.44537093987456405,0.24798431858184214,-0.7643215716663103,1929-02-05,1940-05-21,1959-01-15,True,10936.0,6813.0,8513,5155,10936.0,37,18,13,0.6935133279945086,-0.10665558109352846,-0.051053715940649044,0.0027020839318795736,0.048929641334533876,0.10220710777796123,-0.658733446423441,11.818748401913204,False,-0.041478113897600255,-0.18004852797086213,-0.017307120227528117,-0.02962366810440742,-0.055464492819077726,-0.09311913558580487,-0.10179772745359161,-0.12016197953131169,-0.0007022113648964545,0.0007027485096127162,-0.0416425949257907,-0.18062434299263697,-941808090.123128,-0.967401818473697,0.0,0.0,-0.04133649050119037,0.057174748937522946,2941.0,0.3678549093183239,29.0,0.0042747641509433,2941.0,0.3678549093183239,0.07135802741889774,0.11469487980393023
scv,half,10,half_x10,"Half Kelly, -10 best days",0.5,1.390046628821985,26223,0.15481142871626047,0.28345421695234624,0.5401648852905355,0.7453731318369315,-0.9605533069999599,0.1611690133052313,1739787.7786991198,14.369273697487342,1730284.0454013543,-0.22268546993728203,0.12399215929092107,-0.45870460322554873,1929-02-05,1940-05-21,1946-05-10,True,6303.0,2180.0,5136,1778,6303.0,23,11,5,0.38984860618540973,-0.05327779054676423,-0.0254729575040363,0.0014510419659397868,0.02448461227407893,0.051114553888980674,-0.663914804991042,11.824339333080644,False,-0.07556042916592567,-0.327993314203195,-0.30077863923986764,-0.5148266415555903,-0.055464492819077726,-0.09311913558580487,-0.10179772745359161,-0.12016197953131169,0.038682344575442285,-0.03871193398119399,-0.0693790636363592,-0.300931001276304,-971804061.4659208,-0.9982129333156908,0.22268546993728203,-0.5,0.2642804779395712,-0.36554070730432286,-1692.0,-0.21163227016885555,-4604.0,-0.6786556603773585,-1692.0,-0.21163227016885555,-0.23230669439020113,-0.37339020366020137
scv,quarter,10,quarter_x10,"Quarter Kelly, -10 best days",0.25,0.6950233144109925,26223,0.1028086878238026,0.1417236741060925,0.5401648852905355,0.7453731318369315,-0.7699131429018381,0.13353283908924055,17490.555813961408,9.769416346464908,17425.54047305849,-0.11134273496864101,0.061996079645460535,-0.2592060313524748,1929-02-05,1932-05-31,1945-01-04,True,5812.0,4601.0,4746,3762,5812.0,11,3,2,0.19589673187659687,-0.026619392941941013,-0.01265793131660336,0.0007865163200876948,0.012301912665074568,0.025568276944490393,-0.674207650212627,11.833731512264922,False,-0.12756317005838352,-0.5537272270626922,-0.4425091820861214,-0.7574191992045974,-0.055464492819077726,-0.09311913558580487,-0.10179772745359161,-0.12016197953131169,0.22932250867356407,-0.2294979250510253,-0.09701523785234997,-0.42080263318322464,-973526358.688806,-0.9999820341365954,0.33402820490592305,-0.75,0.46377904981264517,-0.6414780358472215,-2183.0,-0.27304565353345844,-2183.0,-0.32178655660377353,-2183.0,-0.27304565353345844,-0.426258568699014,-0.6851321017511938
scv,unlev,10,unlev_x10,"Unlevered 1.00x, -10 best days",,1.0,26223,0.1281850515221819,0.20391393863672344,0.5401648852905356,0.7453731318369314,-0.8895053111818321,0.14410824748406523,169489.46505905545,12.040546050827146,168713.31688278457,-0.1602,0.0892,-0.3533865159247134,1929-02-05,1932-05-31,1945-09-25,True,6076.0,4865.0,4954,3970,6076.0,19,7,3,0.2963047706212104,-0.0383,-0.0183,0.0011,0.017689999999999782,0.03677799999999988,-0.6679408151920946,11.828286813117217,False,-0.10218680636000424,-0.44357330491410685,-0.3803189175554904,-0.6509714637315172,-0.055464492819077615,-0.09311913558580476,-0.10179772745359172,-0.12016197953131191,0.1097303403935701,-0.10981427676301225,-0.08643982945752529,-0.3749319040272232,-973374359.7795609,-0.9998259046419012,0.28517093987456404,-0.640299836255326,0.3695985652404066,-0.5112118837151984,-1919.0,-0.24002501563477174,-1919.0,-0.28287146226415094,-1919.0,-0.24002501563477174,-0.32585052995440045,-0.5237446818389674
scv,full,25,full_x25,"Full Kelly, -25 best days",1.0,2.78009325764397,26208,0.15218349813651197,0.5599244640051014,0.4847323041974235,0.660425365334977,-0.9999856369106833,0.15218568399308388,1385868.3791704164,14.141837489699059,1367316.1269739077,-0.44537093987456405,0.21768130207352285,-0.8100678774349465,1929-02-05,1940-05-21,1965-01-27,True,13140.0,9017.0,10024,6673,13140.0,32,15,11,0.743513431013431,-0.10665558109352846,-0.051053715940649044,0.0027020839318795736,0.04865163200876948,0.09924932929788972,-0.8456165907203554,11.405439439964821,False,-0.07818835974567417,-0.33940065624534865,-0.02430839218711245,-0.041607369269753836,-0.11089707391218973,-0.18618469469076693,-0.18674549395554618,-0.22043427474823574,-0.0007499853352811447,0.0007505590238885418,-0.07836239294850664,-0.33989610318180963,-972157980.8654495,-0.9985764705100384,0.0,0.0,-0.08708279626982651,0.12044895328889638,5145.0,0.6435272045028142,2233.0,0.3291568396226414,5145.0,0.6435272045028142,0.12135813043782018,0.19506083179801093
scv,half,25,half_x25,"Half Kelly, -25 best days",0.5,1.390046628821985,26208,0.1359445975494522,0.2799567575305447,0.4847323041974235,0.660425365334977,-0.9817470739562768,0.13847211889475583,335983.8061654845,12.724818241847823,331934.02684555104,-0.22268546993728203,0.10884065103676142,-0.5172828466303572,1929-02-05,1940-05-21,1954-07-02,True,9278.0,5155.0,7363,4012,9278.0,19,10,4,0.455776862026862,-0.05327779054676423,-0.025476857970324524,0.0014510419659397868,0.024386811341502543,0.04962466464894486,-0.8507547552952887,11.41257479977195,False,-0.09442726033273394,-0.4098906055661744,-0.30427609866166916,-0.5208130549945682,-0.11089707391218973,-0.18618469469076693,-0.18674549395554618,-0.22043427474823574,0.017488577619125367,-0.017501955211018272,-0.09207595804683469,-0.39937855595369887,-973207865.4384545,-0.999654885800546,0.22268546993728203,-0.5,0.20570223453476277,-0.2845179518825828,1283.0,0.16047529706066288,-1629.0,-0.24012382075471694,1283.0,0.16047529706066288,-0.16637843854874884,-0.2674226811132485
scv,quarter,25,quarter_x25,"Quarter Kelly, -25 best days",0.25,0.6950233144109925,26208,0.09352881927923633,0.1399781867648938,0.4847323041974235,0.660425365334977,-0.8163427447918814,0.1145705279748405,7523.709231020386,8.925814544142586,7459.981845042279,-0.11134273496864101,0.05442032551838071,-0.3015828649197416,1929-02-05,1933-04-03,1946-01-29,True,6202.0,4684.0,5045,3825,6202.0,10,3,2,0.23981227106227107,-0.026619392941941013,-0.01265793131660336,0.0007865163200876948,0.012232410333633469,0.024842829993031328,-0.8609370725825597,11.425072666512863,False,-0.13684303860294983,-0.5940093545320642,-0.44425466942732006,-0.7604068561340195,-0.11089707391218973,-0.18618469469076693,-0.18674549395554618,-0.22043427474823574,0.18289290678352077,-0.18303280762167606,-0.11597754896675001,-0.503051469807458,-973536325.535389,-0.9999922718332237,0.33402820490592305,-0.75,0.4214022162453783,-0.5828643318148023,-1793.0,-0.22426516572858035,-2100.0,-0.3095518867924528,-1793.0,-0.22426516572858035,-0.38234302951333976,-0.6145459649055476
scv,unlev,25,unlev_x25,"Unlevered 1.00x, -25 best days",,1.0,26208,0.11470293314400645,0.20139966980423424,0.4847323041974237,0.6604253653349772,-0.9226233744309922,0.12432259611322657,51039.836975974205,10.840361723969185,50515.26665084166,-0.1602,0.0783,-0.40530351873881487,1929-02-05,1940-05-21,1950-10-17,True,7924.0,3801.0,6372,3021,7924.0,17,6,3,0.35088522588522586,-0.0383,-0.0183,0.0011,0.0176,0.035699999999999996,-0.8547414881958123,11.417731034167709,False,-0.11566892473817969,-0.5020965920122658,-0.38283318638797964,-0.6552750026472778,-0.11089707391218956,-0.1861846946907667,-0.18674549395554596,-0.22043427474823551,0.07661227714440999,-0.07667088041106473,-0.10622548082836394,-0.46075197085801856,-973492809.407644,-0.9999475731503871,0.28517093987456404,-0.640299836255326,0.3176815624263051,-0.4394026525614446,-71.0,-0.008880550343964955,-2983.0,-0.43971108490566035,-71.0,-0.008880550343964955,-0.271270074690385,-0.436016657640639
scv,full,100,full_x100,"Full Kelly, -100 best days",1.0,2.78009325764397,26133,0.02101976364745206,0.5397606260940918,0.26036522356039127,0.34145865385865465,-0.9999999846867265,0.021019763969333458,7.977767097908395,2.076658560014773,7.914862753244013,-0.44537093987456405,0.14512086804901522,-0.8840752459046005,1929-02-05,1942-04-28,1986-03-07,True,20849.0,16019.0,15281,11393,20849.0,19,8,6,0.853786400336739,-0.10672358109352845,-0.05112732713156632,0.002602083931879573,0.04753959470571189,0.08857104895035353,-1.3248452201451975,11.351045719981759,False,-0.20935209423473408,-0.9087572421358787,-0.04447223009812207,-0.07612072759477018,-0.335264154549222,-0.5628737716283758,-0.5057122054318686,-0.5969423993825582,-0.000764333111324289,0.0007649177750206348,-0.20952831297225705,-0.9088269819979508,-973543841.2668529,-0.9999999918054363,0.0,0.0,-0.16109016473948057,0.2228125710144353,12854.0,1.6077548467792369,9235.0,1.3612912735849059,12854.0,1.6077548467792369,0.23163109976112817,0.3723043097870029
scv,half,100,half_x100,"Half Kelly, -100 best days",0.5,1.390046628821985,26133,0.06686587078637156,0.2698852916941973,0.26036522356039127,0.34145865385865465,-0.9994633311162842,0.06690177488721889,640.0452354902613,6.461538854309499,624.4726393238143,-0.22268546993728203,0.07256043402450761,-0.6251062058464539,1929-02-05,1940-05-21,1968-09-30,True,14482.0,10359.0,10890,7581,14482.0,12,6,4,0.6812459342593655,-0.05334579054676422,-0.025492459835477398,0.001390046628821985,0.02380738989224434,0.044317524475176735,-1.329872535533787,11.361044996995908,False,-0.1635059870958146,-0.7097480942287349,-0.3143475644980166,-0.538051842114466,-0.335264154549222,-0.5628737716283758,-0.5057122054318686,-0.5969423993825582,-0.0002276795408819865,0.00022785370049893672,-0.16364630205437164,-0.7098142141338768,-973543209.1993845,-0.9999993425614717,0.22268546993728203,-0.5,0.09787887531866601,-0.13538159758556878,6487.0,0.8113821138211381,3575.0,0.5269752358490567,6487.0,0.8113821138211381,0.05909063368375467,0.09497730490937673
scv,quarter,100,quarter_x100,"Quarter Kelly, -100 best days",0.25,0.6950233144109925,26133,0.059116183862428805,0.13495310554121157,0.26036522356039127,0.34145865385865465,-0.9664634636972831,0.06116753098588448,309.119454469847,5.733727786238201,302.43635503523853,-0.11134273496864101,0.036280217012253806,-0.3748443146345638,1929-02-05,1940-05-21,1965-02-23,True,13167.0,9044.0,9998,6689,13167.0,8,2,2,0.5465503386522788,-0.02666665452732096,-0.012688428985162262,0.0007645256458520918,0.011954401007869072,0.02217124372971066,-1.339763664814729,11.379135972614666,False,-0.17125567401975733,-0.7433879971022275,-0.44927975065100234,-0.7690080177606243,-0.335264154549222,-0.5628737716283758,-0.5057122054318686,-0.5969423993825582,0.032772187878119086,-0.03279725640938669,-0.16938054595570604,-0.7346864402543626,-973543540.1251655,-0.9999996824801937,0.33402820490592305,-0.75,0.34814076653055614,-0.48153243490102604,5172.0,0.6469043151969982,2260.0,0.3331367924528301,5172.0,0.6469043151969982,-0.0756049619233321,-0.12152104442955525
scv,unlev,100,unlev_x100,"Unlevered 1.00x, -100 best days",,1.0,26133,0.06498726785986303,0.19416018647764213,0.2603652235603913,0.3414586538586546,-0.9940607530174905,0.06537554939433322,536.7844755120911,6.285596664807242,524.0756359307554,-0.1602,0.052199999999999996,-0.4978446371182087,1929-02-05,1940-05-21,1967-04-28,True,13961.0,9838.0,10548,7239,13961.0,10,5,2,0.619025752879501,-0.038368,-0.0183,0.001,0.0172,0.0319,-1.3337567268202113,11.368404284937965,False,-0.1653845900223231,-0.7179027488110201,-0.3900726697145718,-0.6676664374148737,-0.3352641545492219,-0.5628737716283758,-0.5057122054318686,-0.5969423993825582,0.005174898557911645,-0.005178857009107807,-0.1651725275472573,-0.7164342020909757,-973543312.4601444,-0.9999994486283531,0.28517093987456404,-0.640299836255326,0.22514044404691125,-0.31140399700100063,5966.0,0.7462163852407755,3054.0,0.45017688679245293,5966.0,0.7462163852407755,-0.0031295476961098467,-0.005030171234118641
